tabla,fila_index,customerkey,columna_diferente,valor_postgres,valor_sqlserver
dim_customer,5676,16676,datefirstpurchase,2004-03-22Z,2013-09-19
dim_customer,5677,16677,datefirstpurchase,2004-02-01Z,2013-07-31
dim_customer,5678,16678,datefirstpurchase,2003-09-08Z,2013-03-07
dim_customer,5679,16679,datefirstpurchase,2003-08-15Z,2013-02-11
dim_customer,5680,16680,datefirstpurchase,2004-02-10Z,2013-08-09
dim_customer,5681,16681,datefirstpurchase,2003-12-31Z,2013-06-29
dim_customer,5682,16682,datefirstpurchase,2003-12-20Z,2013-06-18
dim_customer,5683,16683,datefirstpurchase,2003-11-30Z,2013-05-29
dim_customer,5684,16684,datefirstpurchase,2001-08-11Z,2011-02-08
dim_customer,5685,16685,datefirstpurchase,2001-08-10Z,2011-02-07
dim_customer,5686,16686,datefirstpurchase,2001-08-05Z,2011-02-02
dim_customer,5687,16687,datefirstpurchase,2001-08-06Z,2011-02-03
dim_customer,5688,16688,datefirstpurchase,2001-08-29Z,2011-02-26
dim_customer,5689,16689,datefirstpurchase,2004-02-19Z,2013-08-18
dim_customer,5690,16690,datefirstpurchase,2004-03-15Z,2013-09-12
dim_customer,5691,16691,datefirstpurchase,2001-08-31Z,2011-02-28
dim_customer,5692,16692,datefirstpurchase,2003-10-12Z,2013-04-10
dim_customer,5693,16693,datefirstpurchase,2001-08-24Z,2011-02-21
dim_customer,5694,16694,datefirstpurchase,2003-08-25Z,2013-02-21
dim_customer,5695,16695,datefirstpurchase,2004-03-06Z,2013-09-03
dim_customer,5696,16696,datefirstpurchase,2001-08-07Z,2011-02-04
dim_customer,5697,16697,datefirstpurchase,2003-08-29Z,2013-02-25
dim_customer,5698,16698,datefirstpurchase,2003-11-18Z,2013-05-17
dim_customer,5699,16699,datefirstpurchase,2003-11-10Z,2013-05-09
dim_customer,5700,16700,datefirstpurchase,2003-12-20Z,2013-06-18
dim_customer,5701,16701,datefirstpurchase,2001-08-21Z,2011-02-18
dim_customer,5702,16702,datefirstpurchase,2001-08-24Z,2011-02-21
dim_customer,5703,16703,datefirstpurchase,2001-08-12Z,2011-02-09
dim_customer,5704,16704,datefirstpurchase,2003-12-27Z,2013-06-25
dim_customer,5705,16705,datefirstpurchase,2004-02-11Z,2013-08-10
dim_customer,5706,16706,datefirstpurchase,2004-03-25Z,2013-09-22
dim_customer,5707,16707,datefirstpurchase,2001-08-24Z,2011-02-21
dim_customer,5708,16708,datefirstpurchase,2001-08-22Z,2011-02-19
dim_customer,5709,16709,datefirstpurchase,2004-01-22Z,2013-07-21
dim_customer,5710,16710,datefirstpurchase,2004-01-04Z,2013-07-03
dim_customer,5711,16711,datefirstpurchase,2003-09-08Z,2013-03-07
dim_customer,5712,16712,datefirstpurchase,2001-08-06Z,2011-02-03
dim_customer,5713,16713,datefirstpurchase,2001-08-26Z,2011-02-23
dim_customer,5714,16714,datefirstpurchase,2004-02-05Z,2013-08-04
dim_customer,5715,16715,datefirstpurchase,2004-02-25Z,2013-08-24
dim_customer,5716,16716,datefirstpurchase,2003-10-10Z,2013-04-08
dim_customer,5717,16717,datefirstpurchase,2003-10-13Z,2013-04-11
dim_customer,5718,16718,datefirstpurchase,2004-05-21Z,2013-11-18
dim_customer,5719,16719,datefirstpurchase,2004-04-21Z,2013-10-19
dim_customer,5720,16720,datefirstpurchase,2004-01-02Z,2013-07-01
dim_customer,5721,16721,datefirstpurchase,2003-10-10Z,2013-04-08
dim_customer,5722,16722,datefirstpurchase,2004-05-31Z,2013-11-28
dim_customer,5723,16723,datefirstpurchase,2004-07-24Z,2014-01-21
dim_customer,5724,16724,datefirstpurchase,2004-05-05Z,2013-11-02
dim_customer,5725,16725,datefirstpurchase,2004-06-11Z,2013-12-09
dim_customer,5726,16726,datefirstpurchase,2004-06-28Z,2013-12-26
dim_customer,5727,16727,datefirstpurchase,2003-12-02Z,2013-05-31
dim_customer,5728,16728,datefirstpurchase,2003-12-11Z,2013-06-09
dim_customer,5729,16729,datefirstpurchase,2004-02-17Z,2013-08-16
dim_customer,5730,16730,datefirstpurchase,2004-06-04Z,2013-12-02
dim_customer,5731,16731,datefirstpurchase,2003-09-04Z,2013-03-03
dim_customer,5732,16732,datefirstpurchase,2004-01-20Z,2013-07-19
dim_customer,5733,16733,datefirstpurchase,2004-02-05Z,2013-08-04
dim_customer,5734,16734,datefirstpurchase,2003-10-31Z,2013-04-29
dim_customer,5735,16735,datefirstpurchase,2004-02-22Z,2013-08-21
dim_customer,5736,16736,datefirstpurchase,2003-12-17Z,2013-06-15
dim_customer,5737,16737,datefirstpurchase,2004-03-20Z,2013-09-17
dim_customer,5738,16738,datefirstpurchase,2003-09-14Z,2013-03-13
dim_customer,5739,16739,datefirstpurchase,2003-09-08Z,2013-03-07
dim_customer,5740,16740,datefirstpurchase,2001-08-03Z,2011-01-31
dim_customer,5741,16741,datefirstpurchase,2001-08-04Z,2011-02-01
dim_customer,5742,16742,datefirstpurchase,2001-08-25Z,2011-02-22
dim_customer,5743,16743,datefirstpurchase,2001-08-01Z,2011-01-29
dim_customer,5744,16744,datefirstpurchase,2001-08-19Z,2011-02-16
dim_customer,5745,16745,datefirstpurchase,2001-08-10Z,2011-02-07
dim_customer,5746,16746,datefirstpurchase,2003-09-01Z,2013-02-28
dim_customer,5747,16747,datefirstpurchase,2004-01-01Z,2013-06-30
dim_customer,5748,16748,datefirstpurchase,2004-06-10Z,2013-12-08
dim_customer,5749,16749,datefirstpurchase,2004-06-07Z,2013-12-05
dim_customer,5750,16750,datefirstpurchase,2003-09-22Z,2013-03-21
dim_customer,5751,16751,datefirstpurchase,2004-01-21Z,2013-07-20
dim_customer,5752,16752,datefirstpurchase,2004-02-18Z,2013-08-17
dim_customer,5753,16753,datefirstpurchase,2004-04-21Z,2013-10-19
dim_customer,5754,16754,datefirstpurchase,2003-09-18Z,2013-03-17
dim_customer,5755,16755,datefirstpurchase,2004-04-21Z,2013-10-19
dim_customer,5756,16756,datefirstpurchase,2004-04-18Z,2013-10-16
dim_customer,5757,16757,datefirstpurchase,2004-07-03Z,2013-12-31
dim_customer,5758,16758,datefirstpurchase,2003-12-06Z,2013-06-04
dim_customer,5759,16759,datefirstpurchase,2004-04-25Z,2013-10-23
dim_customer,5760,16760,datefirstpurchase,2003-09-11Z,2013-03-10
dim_customer,5761,16761,datefirstpurchase,2004-03-24Z,2013-09-21
dim_customer,5762,16762,datefirstpurchase,2004-03-25Z,2013-09-22
dim_customer,5763,16763,datefirstpurchase,2003-10-13Z,2013-04-11
dim_customer,5764,16764,datefirstpurchase,2003-11-22Z,2013-05-21
dim_customer,5765,16765,datefirstpurchase,2004-01-29Z,2013-07-28
dim_customer,5766,16766,datefirstpurchase,2004-05-07Z,2013-11-04
dim_customer,5767,16767,datefirstpurchase,2003-09-15Z,2013-03-14
dim_customer,5768,16768,datefirstpurchase,2004-07-23Z,2014-01-20
dim_customer,5769,16769,datefirstpurchase,2004-04-19Z,2013-10-17
dim_customer,5770,16770,datefirstpurchase,2004-03-10Z,2013-09-07
dim_customer,5771,16771,datefirstpurchase,2003-08-27Z,2013-02-23
dim_customer,5772,16772,datefirstpurchase,2003-09-16Z,2013-03-15
dim_customer,5773,16773,datefirstpurchase,2004-01-09Z,2013-07-08
dim_customer,5774,16774,datefirstpurchase,2003-12-17Z,2013-06-15
dim_customer,5775,16775,datefirstpurchase,2004-03-22Z,2013-09-19
dim_customer,5776,16776,datefirstpurchase,2004-03-31Z,2013-09-28
dim_customer,5777,16777,datefirstpurchase,2003-08-28Z,2013-02-24
dim_customer,5778,16778,datefirstpurchase,2004-04-29Z,2013-10-27
dim_customer,5779,16779,datefirstpurchase,2004-04-26Z,2013-10-24
dim_customer,5780,16780,datefirstpurchase,2004-03-08Z,2013-09-05
dim_customer,5781,16781,datefirstpurchase,2003-08-02Z,2013-01-29
dim_customer,5782,16782,datefirstpurchase,2004-04-10Z,2013-10-08
dim_customer,5783,16783,datefirstpurchase,2004-05-25Z,2013-11-22
dim_customer,5784,16784,datefirstpurchase,2003-11-03Z,2013-05-02
dim_customer,5785,16785,datefirstpurchase,2004-04-02Z,2013-09-30
dim_customer,5786,16786,datefirstpurchase,2004-04-28Z,2013-10-26
dim_customer,5787,16787,datefirstpurchase,2004-05-28Z,2013-11-25
dim_customer,5788,16788,datefirstpurchase,2003-10-17Z,2013-04-15
dim_customer,5789,16789,datefirstpurchase,2004-06-21Z,2013-12-19
dim_customer,5790,16790,datefirstpurchase,2004-06-27Z,2013-12-25
dim_customer,5791,16791,datefirstpurchase,2003-11-24Z,2013-05-23
dim_customer,5792,16792,datefirstpurchase,2003-07-21Z,2013-01-17
dim_customer,5793,16793,datefirstpurchase,2003-07-11Z,2013-01-07
dim_customer,5794,16794,datefirstpurchase,2003-07-19Z,2013-01-15
dim_customer,5795,16795,datefirstpurchase,2004-05-27Z,2013-11-24
dim_customer,5796,16796,datefirstpurchase,2003-11-18Z,2013-05-17
dim_customer,5797,16797,datefirstpurchase,2003-07-12Z,2013-01-08
dim_customer,5798,16798,datefirstpurchase,2003-07-20Z,2013-01-16
dim_customer,5799,16799,datefirstpurchase,2003-07-27Z,2013-01-23
dim_customer,5800,16800,datefirstpurchase,2003-12-19Z,2013-06-17
dim_customer,5801,16801,datefirstpurchase,2004-03-13Z,2013-09-10
dim_customer,5802,16802,datefirstpurchase,2003-08-21Z,2013-02-17
dim_customer,5803,16803,datefirstpurchase,2003-07-18Z,2013-01-14
dim_customer,5804,16804,datefirstpurchase,2003-07-19Z,2013-01-15
dim_customer,5805,16805,datefirstpurchase,2003-07-19Z,2013-01-15
dim_customer,5806,16806,datefirstpurchase,2004-06-09Z,2013-12-07
dim_customer,5807,16807,datefirstpurchase,2003-07-18Z,2013-01-14
dim_customer,5808,16808,datefirstpurchase,2004-03-19Z,2013-09-16
dim_customer,5809,16809,datefirstpurchase,2004-04-18Z,2013-10-16
dim_customer,5810,16810,datefirstpurchase,2004-02-10Z,2013-08-09
dim_customer,5811,16811,datefirstpurchase,2003-08-31Z,2013-02-27
dim_customer,5812,16812,datefirstpurchase,2003-08-20Z,2013-02-16
dim_customer,5813,16813,datefirstpurchase,2004-05-27Z,2013-11-24
dim_customer,5814,16814,datefirstpurchase,2003-08-07Z,2013-02-03
dim_customer,5815,16815,datefirstpurchase,2004-07-13Z,2014-01-10
dim_customer,5816,16816,datefirstpurchase,2004-07-07Z,2014-01-04
dim_customer,5817,16817,datefirstpurchase,2004-04-15Z,2013-10-13
dim_customer,5818,16818,datefirstpurchase,2004-04-09Z,2013-10-07
dim_customer,5819,16819,datefirstpurchase,2004-04-15Z,2013-10-13
dim_customer,5820,16820,datefirstpurchase,2004-02-22Z,2013-08-21
dim_customer,5821,16821,datefirstpurchase,2003-01-04Z,2012-07-03
dim_customer,5822,16822,datefirstpurchase,2002-11-11Z,2012-05-10
dim_customer,5823,16823,datefirstpurchase,2002-11-10Z,2012-05-09
dim_customer,5824,16824,datefirstpurchase,2003-01-22Z,2012-07-21
dim_customer,5825,16825,datefirstpurchase,2004-05-20Z,2013-11-17
dim_customer,5826,16826,datefirstpurchase,2003-02-25Z,2012-08-24
dim_customer,5827,16827,datefirstpurchase,2002-11-15Z,2012-05-14
dim_customer,5828,16828,datefirstpurchase,2002-11-16Z,2012-05-15
dim_customer,5829,16829,datefirstpurchase,2002-11-08Z,2012-05-07
dim_customer,5830,16830,datefirstpurchase,2003-02-02Z,2012-08-01
dim_customer,5831,16831,datefirstpurchase,2002-11-25Z,2012-05-24
dim_customer,5832,16832,datefirstpurchase,2004-04-24Z,2013-10-22
dim_customer,5833,16833,datefirstpurchase,2004-04-30Z,2013-10-28
dim_customer,5834,16834,datefirstpurchase,2003-11-27Z,2013-05-26
dim_customer,5835,16835,datefirstpurchase,2004-04-14Z,2013-10-12
dim_customer,5836,16836,datefirstpurchase,2004-02-17Z,2013-08-16
dim_customer,5837,16837,datefirstpurchase,2004-02-05Z,2013-08-04
dim_customer,5838,16838,datefirstpurchase,2004-04-02Z,2013-09-30
dim_customer,5839,16839,datefirstpurchase,2004-04-12Z,2013-10-10
dim_customer,5840,16840,datefirstpurchase,2003-11-25Z,2013-05-24
dim_customer,5841,16841,datefirstpurchase,2003-08-29Z,2013-02-25
dim_customer,5842,16842,datefirstpurchase,2004-04-27Z,2013-10-25
dim_customer,5843,16843,datefirstpurchase,2004-04-29Z,2013-10-27
dim_customer,5844,16844,datefirstpurchase,2004-04-24Z,2013-10-22
dim_customer,5845,16845,datefirstpurchase,2004-04-07Z,2013-10-05
dim_customer,5846,16846,datefirstpurchase,2003-08-25Z,2013-02-21
dim_customer,5847,16847,datefirstpurchase,2003-12-16Z,2013-06-14
dim_customer,5848,16848,datefirstpurchase,2003-08-04Z,2013-01-31
dim_customer,5849,16849,datefirstpurchase,2004-06-06Z,2013-12-04
dim_customer,5850,16850,datefirstpurchase,2004-04-06Z,2013-10-04
dim_customer,5851,16851,datefirstpurchase,2004-04-25Z,2013-10-23
dim_customer,5852,16852,datefirstpurchase,2004-04-17Z,2013-10-15
dim_customer,5853,16853,datefirstpurchase,2004-06-22Z,2013-12-20
dim_customer,5854,16854,datefirstpurchase,2004-04-06Z,2013-10-04
dim_customer,5855,16855,datefirstpurchase,2004-04-18Z,2013-10-16
dim_customer,5856,16856,datefirstpurchase,2004-02-29Z,2013-08-28
dim_customer,5857,16857,datefirstpurchase,2003-11-05Z,2013-05-04
dim_customer,5858,16858,datefirstpurchase,2004-06-09Z,2013-12-07
dim_customer,5859,16859,datefirstpurchase,2004-04-19Z,2013-10-17
dim_customer,5860,16860,datefirstpurchase,2003-09-13Z,2013-03-12
dim_customer,5861,16861,datefirstpurchase,2004-07-16Z,2014-01-13
dim_customer,5862,16862,datefirstpurchase,2004-07-16Z,2014-01-13
dim_customer,5863,16863,datefirstpurchase,2003-09-06Z,2013-03-05
dim_customer,5864,16864,datefirstpurchase,2004-04-28Z,2013-10-26
dim_customer,5865,16865,datefirstpurchase,2004-04-24Z,2013-10-22
dim_customer,5866,16866,datefirstpurchase,2004-04-15Z,2013-10-13
dim_customer,5867,16867,datefirstpurchase,2004-04-06Z,2013-10-04
dim_customer,5868,16868,datefirstpurchase,2004-04-18Z,2013-10-16
dim_customer,5869,16869,datefirstpurchase,2004-04-06Z,2013-10-04
dim_customer,5870,16870,datefirstpurchase,2003-08-07Z,2013-02-03
dim_customer,5871,16871,datefirstpurchase,2004-04-09Z,2013-10-07
dim_customer,5872,16872,datefirstpurchase,2004-04-18Z,2013-10-16
dim_customer,5873,16873,datefirstpurchase,2004-01-24Z,2013-07-23
dim_customer,5874,16874,datefirstpurchase,2003-11-17Z,2013-05-16
dim_customer,5875,16875,datefirstpurchase,2003-12-26Z,2013-06-24
dim_customer,5876,16876,datefirstpurchase,2003-10-26Z,2013-04-24
dim_customer,5877,16877,datefirstpurchase,2003-08-19Z,2013-02-15
dim_customer,5878,16878,datefirstpurchase,2003-08-27Z,2013-02-23
dim_customer,5879,16879,datefirstpurchase,2003-08-30Z,2013-02-26
dim_customer,5880,16880,datefirstpurchase,2004-04-26Z,2013-10-24
dim_customer,5881,16881,datefirstpurchase,2004-04-30Z,2013-10-28
dim_customer,5882,16882,datefirstpurchase,2004-04-27Z,2013-10-25
dim_customer,5883,16883,datefirstpurchase,2004-07-08Z,2014-01-05
dim_customer,5884,16884,datefirstpurchase,2003-10-08Z,2013-04-06
dim_customer,5885,16885,datefirstpurchase,2003-09-17Z,2013-03-16
dim_customer,5886,16886,datefirstpurchase,2003-08-08Z,2013-02-04
dim_customer,5887,16887,datefirstpurchase,2003-08-24Z,2013-02-20
dim_customer,5888,16888,datefirstpurchase,2003-08-12Z,2013-02-08
dim_customer,5889,16889,datefirstpurchase,2003-09-11Z,2013-03-10
dim_customer,5890,16890,datefirstpurchase,2003-09-15Z,2013-03-14
dim_customer,5891,16891,datefirstpurchase,2004-05-30Z,2013-11-27
dim_customer,5892,16892,datefirstpurchase,2004-04-27Z,2013-10-25
dim_customer,5893,16893,datefirstpurchase,2004-04-19Z,2013-10-17
dim_customer,5894,16894,datefirstpurchase,2003-09-08Z,2013-03-07
dim_customer,5895,16895,datefirstpurchase,2003-09-20Z,2013-03-19
dim_customer,5896,16896,datefirstpurchase,2003-09-17Z,2013-03-16
dim_customer,5897,16897,datefirstpurchase,2003-09-02Z,2013-03-01
dim_customer,5898,16898,datefirstpurchase,2003-09-27Z,2013-03-26
dim_customer,5899,16899,datefirstpurchase,2003-12-18Z,2013-06-16
dim_customer,5900,16900,datefirstpurchase,2004-02-18Z,2013-08-17
dim_customer,5901,16901,datefirstpurchase,2004-03-28Z,2013-09-25
dim_customer,5902,16902,datefirstpurchase,2003-11-24Z,2013-05-23
dim_customer,5903,16903,datefirstpurchase,2004-05-15Z,2013-11-12
dim_customer,5904,16904,datefirstpurchase,2004-04-12Z,2013-10-10
dim_customer,5905,16905,datefirstpurchase,2004-02-04Z,2013-08-03
dim_customer,5906,16906,datefirstpurchase,2004-02-11Z,2013-08-10
dim_customer,5907,16907,datefirstpurchase,2004-04-27Z,2013-10-25
dim_customer,5908,16908,datefirstpurchase,2004-04-08Z,2013-10-06
dim_customer,5909,16909,datefirstpurchase,2004-04-29Z,2013-10-27
dim_customer,5910,16910,datefirstpurchase,2003-08-17Z,2013-02-13
dim_customer,5911,16911,datefirstpurchase,2004-03-14Z,2013-09-11
dim_customer,5912,16912,datefirstpurchase,2004-05-29Z,2013-11-26
dim_customer,5913,16913,datefirstpurchase,2004-02-24Z,2013-08-23
dim_customer,5914,16914,datefirstpurchase,2004-05-31Z,2013-11-28
dim_customer,5915,16915,datefirstpurchase,2004-05-31Z,2013-11-28
dim_customer,5916,16916,datefirstpurchase,2004-05-16Z,2013-11-13
dim_customer,5917,16917,datefirstpurchase,2004-06-11Z,2013-12-09
dim_customer,5918,16918,datefirstpurchase,2004-07-19Z,2014-01-16
dim_customer,5919,16919,datefirstpurchase,2003-10-20Z,2013-04-18
dim_customer,5920,16920,datefirstpurchase,2003-09-25Z,2013-03-24
dim_customer,5921,16921,datefirstpurchase,2003-11-14Z,2013-05-13
dim_customer,5922,16922,datefirstpurchase,2004-07-25Z,2014-01-22
dim_customer,5923,16923,datefirstpurchase,2004-06-08Z,2013-12-06
dim_customer,5924,16924,datefirstpurchase,2003-10-23Z,2013-04-21
dim_customer,5925,16925,datefirstpurchase,2003-10-11Z,2013-04-09
dim_customer,5926,16926,datefirstpurchase,2003-11-14Z,2013-05-13
dim_customer,5927,16927,datefirstpurchase,2003-08-21Z,2013-02-17
dim_customer,5928,16928,datefirstpurchase,2001-08-20Z,2011-02-17
dim_customer,5929,16929,datefirstpurchase,2001-08-17Z,2011-02-14
dim_customer,5930,16930,datefirstpurchase,2003-10-04Z,2013-04-02
dim_customer,5931,16931,datefirstpurchase,2001-08-21Z,2011-02-18
dim_customer,5932,16932,datefirstpurchase,2003-12-31Z,2013-06-29
dim_customer,5933,16933,datefirstpurchase,2004-03-23Z,2013-09-20
dim_customer,5934,16934,datefirstpurchase,2004-03-28Z,2013-09-25
dim_customer,5935,16935,datefirstpurchase,2004-01-10Z,2013-07-09
dim_customer,5936,16936,datefirstpurchase,2003-08-22Z,2013-02-18
dim_customer,5937,16937,datefirstpurchase,2003-06-19Z,2012-12-16
dim_customer,5938,16938,datefirstpurchase,2002-11-12Z,2012-05-11
dim_customer,5939,16939,datefirstpurchase,2004-02-23Z,2013-08-22
dim_customer,5940,16940,datefirstpurchase,2003-02-13Z,2012-08-12
dim_customer,5941,16941,datefirstpurchase,2004-06-09Z,2013-12-07
dim_customer,5942,16942,datefirstpurchase,2002-07-04Z,2012-01-01
dim_customer,5943,16943,datefirstpurchase,2004-01-03Z,2013-07-02
dim_customer,5944,16944,datefirstpurchase,2003-02-02Z,2012-08-01
dim_customer,5945,16945,datefirstpurchase,2002-11-28Z,2012-05-27
dim_customer,5946,16946,datefirstpurchase,2002-12-03Z,2012-06-01
dim_customer,5947,16947,datefirstpurchase,2003-10-18Z,2013-04-16
dim_customer,5948,16948,datefirstpurchase,2003-10-06Z,2013-04-04
dim_customer,5949,16949,datefirstpurchase,2003-10-22Z,2013-04-20
dim_customer,5950,16950,datefirstpurchase,2003-11-01Z,2013-04-30
dim_customer,5951,16951,datefirstpurchase,2003-10-05Z,2013-04-03
dim_customer,5952,16952,datefirstpurchase,2003-11-30Z,2013-05-29
dim_customer,5953,16953,datefirstpurchase,2003-08-06Z,2013-02-02
dim_customer,5954,16954,datefirstpurchase,2004-07-15Z,2014-01-12
dim_customer,5955,16955,datefirstpurchase,2003-12-30Z,2013-06-28
dim_customer,5956,16956,datefirstpurchase,2003-10-13Z,2013-04-11
dim_customer,5957,16957,datefirstpurchase,2004-06-23Z,2013-12-21
dim_customer,5958,16958,datefirstpurchase,2003-08-15Z,2013-02-11
dim_customer,5959,16959,datefirstpurchase,2003-09-08Z,2013-03-07
dim_customer,5960,16960,datefirstpurchase,2004-04-03Z,2013-10-01
dim_customer,5961,16961,datefirstpurchase,2004-05-02Z,2013-10-30
dim_customer,5962,16962,datefirstpurchase,2004-07-22Z,2014-01-19
dim_customer,5963,16963,datefirstpurchase,2003-10-04Z,2013-04-02
dim_customer,5964,16964,datefirstpurchase,2003-08-05Z,2013-02-01
dim_customer,5965,16965,datefirstpurchase,2003-09-19Z,2013-03-18
dim_customer,5966,16966,datefirstpurchase,2004-06-19Z,2013-12-17
dim_customer,5967,16967,datefirstpurchase,2004-05-13Z,2013-11-10
dim_customer,5968,16968,datefirstpurchase,2004-05-21Z,2013-11-18
dim_customer,5969,16969,datefirstpurchase,2004-05-20Z,2013-11-17
dim_customer,5970,16970,datefirstpurchase,2003-10-14Z,2013-04-12
dim_customer,5971,16971,datefirstpurchase,2003-12-27Z,2013-06-25
dim_customer,5972,16972,datefirstpurchase,2003-10-14Z,2013-04-12
dim_customer,5973,16973,datefirstpurchase,2003-10-18Z,2013-04-16
dim_customer,5974,16974,datefirstpurchase,2003-10-11Z,2013-04-09
dim_customer,5975,16975,datefirstpurchase,2004-03-09Z,2013-09-06
dim_customer,5976,16976,datefirstpurchase,2003-10-02Z,2013-03-31
dim_customer,5977,16977,datefirstpurchase,2003-11-09Z,2013-05-08
dim_customer,5978,16978,datefirstpurchase,2003-09-13Z,2013-03-12
dim_customer,5979,16979,datefirstpurchase,2004-05-16Z,2013-11-13
dim_customer,5980,16980,datefirstpurchase,2003-10-13Z,2013-04-11
dim_customer,5981,16981,datefirstpurchase,2004-05-20Z,2013-11-17
dim_customer,5982,16982,datefirstpurchase,2003-08-01Z,2013-01-28
dim_customer,5983,16983,datefirstpurchase,2004-05-26Z,2013-11-23
dim_customer,5984,16984,datefirstpurchase,2003-11-16Z,2013-05-15
dim_customer,5985,16985,datefirstpurchase,2004-02-26Z,2013-08-25
dim_customer,5986,16986,datefirstpurchase,2004-01-04Z,2013-07-03
dim_customer,5987,16987,datefirstpurchase,2004-02-14Z,2013-08-13
dim_customer,5988,16988,datefirstpurchase,2004-06-03Z,2013-12-01
dim_customer,5989,16989,datefirstpurchase,2004-05-29Z,2013-11-26
dim_customer,5990,16990,datefirstpurchase,2003-12-29Z,2013-06-27
dim_customer,5991,16991,datefirstpurchase,2003-09-22Z,2013-03-21
dim_customer,5992,16992,datefirstpurchase,2003-10-02Z,2013-03-31
dim_customer,5993,16993,datefirstpurchase,2003-12-27Z,2013-06-25
dim_customer,5994,16994,datefirstpurchase,2004-03-03Z,2013-08-31
dim_customer,5995,16995,datefirstpurchase,2003-12-13Z,2013-06-11
dim_customer,5996,16996,datefirstpurchase,2003-12-17Z,2013-06-15
dim_customer,5997,16997,datefirstpurchase,2003-11-20Z,2013-05-19
dim_customer,5998,16998,datefirstpurchase,2003-11-19Z,2013-05-18
dim_customer,5999,16999,datefirstpurchase,2003-11-13Z,2013-05-12
dim_customer,6000,17000,datefirstpurchase,2004-05-15Z,2013-11-12
dim_customer,6001,17001,datefirstpurchase,2004-05-10Z,2013-11-07
dim_customer,6002,17002,datefirstpurchase,2004-05-21Z,2013-11-18
dim_customer,6003,17003,datefirstpurchase,2004-05-01Z,2013-10-29
dim_customer,6004,17004,datefirstpurchase,2004-05-04Z,2013-11-01
dim_customer,6005,17005,datefirstpurchase,2004-05-24Z,2013-11-21
dim_customer,6006,17006,datefirstpurchase,2004-05-25Z,2013-11-22
dim_customer,6007,17007,datefirstpurchase,2004-05-14Z,2013-11-11
dim_customer,6008,17008,datefirstpurchase,2004-05-18Z,2013-11-15
dim_customer,6009,17009,datefirstpurchase,2004-05-11Z,2013-11-08
dim_customer,6010,17010,datefirstpurchase,2004-05-18Z,2013-11-15
dim_customer,6011,17011,datefirstpurchase,2003-11-09Z,2013-05-08
dim_customer,6012,17012,datefirstpurchase,2003-11-26Z,2013-05-25
dim_customer,6013,17013,datefirstpurchase,2004-05-21Z,2013-11-18
dim_customer,6014,17014,datefirstpurchase,2003-08-15Z,2013-02-11
dim_customer,6015,17015,datefirstpurchase,2003-11-04Z,2013-05-03
dim_customer,6016,17016,datefirstpurchase,2003-08-20Z,2013-02-16
dim_customer,6017,17017,datefirstpurchase,2004-05-31Z,2013-11-28
dim_customer,6018,17018,datefirstpurchase,2003-11-10Z,2013-05-09
dim_customer,6019,17019,datefirstpurchase,2004-06-02Z,2013-11-30
dim_customer,6020,17020,datefirstpurchase,2003-11-03Z,2013-05-02
dim_customer,6021,17021,datefirstpurchase,2003-11-22Z,2013-05-21
dim_customer,6022,17022,datefirstpurchase,2003-11-30Z,2013-05-29
dim_customer,6023,17023,datefirstpurchase,2003-12-14Z,2013-06-12
dim_customer,6024,17024,datefirstpurchase,2003-11-10Z,2013-05-09
dim_customer,6025,17025,datefirstpurchase,2004-01-16Z,2013-07-15
dim_customer,6026,17026,datefirstpurchase,2003-09-01Z,2013-02-28
dim_customer,6027,17027,datefirstpurchase,2003-08-06Z,2013-02-02
dim_customer,6028,17028,datefirstpurchase,2003-11-21Z,2013-05-20
dim_customer,6029,17029,datefirstpurchase,2003-11-28Z,2013-05-27
dim_customer,6030,17030,datefirstpurchase,2003-11-07Z,2013-05-06
dim_customer,6031,17031,datefirstpurchase,2003-10-11Z,2013-04-09
dim_customer,6032,17032,datefirstpurchase,2004-04-15Z,2013-10-13
dim_customer,6033,17033,datefirstpurchase,2003-10-15Z,2013-04-13
dim_customer,6034,17034,datefirstpurchase,2004-01-29Z,2013-07-28
dim_customer,6035,17035,datefirstpurchase,2003-08-19Z,2013-02-15
dim_customer,6036,17036,datefirstpurchase,2003-08-24Z,2013-02-20
dim_customer,6037,17037,datefirstpurchase,2004-03-07Z,2013-09-04
dim_customer,6038,17038,datefirstpurchase,2004-05-05Z,2013-11-02
dim_customer,6039,17039,datefirstpurchase,2003-11-07Z,2013-05-06
dim_customer,6040,17040,datefirstpurchase,2003-11-27Z,2013-05-26
dim_customer,6041,17041,datefirstpurchase,2003-11-22Z,2013-05-21
dim_customer,6042,17042,datefirstpurchase,2003-11-28Z,2013-05-27
dim_customer,6043,17043,datefirstpurchase,2003-11-03Z,2013-05-02
dim_customer,6044,17044,datefirstpurchase,2004-03-17Z,2013-09-14
dim_customer,6045,17045,datefirstpurchase,2001-08-22Z,2011-02-19
dim_customer,6046,17046,datefirstpurchase,2001-08-24Z,2011-02-21
dim_customer,6047,17047,datefirstpurchase,2001-08-05Z,2011-02-02
dim_customer,6048,17048,datefirstpurchase,2001-08-23Z,2011-02-20
dim_customer,6049,17049,datefirstpurchase,2001-08-30Z,2011-02-27
dim_customer,6050,17050,datefirstpurchase,2001-08-27Z,2011-02-24
dim_customer,6051,17051,datefirstpurchase,2001-08-06Z,2011-02-03
dim_customer,6052,17052,datefirstpurchase,2003-10-22Z,2013-04-20
