tabla,fila_index,salesordernumber,salesorderlinenumber,columna_diferente,valor_postgres,valor_sqlserver
fact_internet_sales,372,SO44204,1,productstandardcost,486.7066,413.1463
fact_internet_sales,387,SO44219,1,productstandardcost,486.7066,413.1463
fact_internet_sales,393,SO44225,1,productstandardcost,486.7066,413.1463
fact_internet_sales,399,SO44231,1,productstandardcost,486.7066,413.1463
fact_internet_sales,413,SO44245,1,productstandardcost,486.7066,413.1463
fact_internet_sales,423,SO44255,1,productstandardcost,486.7066,413.1463
fact_internet_sales,430,SO44262,1,productstandardcost,486.7066,413.1463
fact_internet_sales,433,SO44265,1,productstandardcost,486.7066,413.1463
fact_internet_sales,434,SO44266,1,productstandardcost,486.7066,413.1463
fact_internet_sales,435,SO44267,1,productstandardcost,486.7066,413.1463
fact_internet_sales,437,SO44269,1,productstandardcost,486.7066,413.1463
fact_internet_sales,450,SO44322,1,productstandardcost,486.7066,413.1463
fact_internet_sales,463,SO44335,1,productstandardcost,486.7066,413.1463
fact_internet_sales,470,SO44342,1,productstandardcost,486.7066,413.1463
fact_internet_sales,474,SO44346,1,productstandardcost,486.7066,413.1463
fact_internet_sales,481,SO44353,1,productstandardcost,486.7066,413.1463
fact_internet_sales,482,SO44354,1,productstandardcost,486.7066,413.1463
fact_internet_sales,495,SO44367,1,productstandardcost,486.7066,413.1463
fact_internet_sales,525,SO44397,1,productstandardcost,486.7066,413.1463
fact_internet_sales,537,SO44409,1,productstandardcost,486.7066,413.1463
fact_internet_sales,550,SO44422,1,productstandardcost,486.7066,413.1463
fact_internet_sales,564,SO44436,1,productstandardcost,486.7066,413.1463
fact_internet_sales,570,SO44442,1,productstandardcost,486.7066,413.1463
fact_internet_sales,580,SO44452,1,productstandardcost,486.7066,413.1463
fact_internet_sales,584,SO44456,1,productstandardcost,486.7066,413.1463
fact_internet_sales,588,SO44460,1,productstandardcost,486.7066,413.1463
fact_internet_sales,591,SO44463,1,productstandardcost,486.7066,413.1463
fact_internet_sales,593,SO44465,1,productstandardcost,486.7066,413.1463
fact_internet_sales,594,SO44466,1,productstandardcost,486.7066,413.1463
fact_internet_sales,599,SO44471,1,productstandardcost,486.7066,413.1463
fact_internet_sales,602,SO44474,1,productstandardcost,486.7066,413.1463
fact_internet_sales,626,SO44588,1,productstandardcost,486.7066,413.1463
fact_internet_sales,629,SO44591,1,productstandardcost,486.7066,413.1463
fact_internet_sales,641,SO44603,1,productstandardcost,486.7066,413.1463
fact_internet_sales,642,SO44604,1,productstandardcost,486.7066,413.1463
fact_internet_sales,662,SO44624,1,productstandardcost,486.7066,413.1463
fact_internet_sales,677,SO44639,1,productstandardcost,486.7066,413.1463
fact_internet_sales,680,SO44642,1,productstandardcost,486.7066,413.1463
fact_internet_sales,691,SO44653,1,productstandardcost,486.7066,413.1463
fact_internet_sales,699,SO44661,1,productstandardcost,486.7066,413.1463
fact_internet_sales,703,SO44665,1,productstandardcost,486.7066,413.1463
fact_internet_sales,713,SO44675,1,productstandardcost,486.7066,413.1463
fact_internet_sales,719,SO44681,1,productstandardcost,486.7066,413.1463
fact_internet_sales,725,SO44687,1,productstandardcost,486.7066,413.1463
fact_internet_sales,736,SO44698,1,productstandardcost,486.7066,413.1463
fact_internet_sales,739,SO44701,1,productstandardcost,486.7066,413.1463
fact_internet_sales,755,SO44717,1,productstandardcost,486.7066,413.1463
fact_internet_sales,759,SO44721,1,productstandardcost,486.7066,413.1463
fact_internet_sales,764,SO44726,1,productstandardcost,486.7066,413.1463
fact_internet_sales,774,SO44736,1,productstandardcost,486.7066,413.1463
fact_internet_sales,784,SO44809,1,productstandardcost,486.7066,413.1463
fact_internet_sales,804,SO44829,1,productstandardcost,486.7066,413.1463
fact_internet_sales,824,SO44849,1,productstandardcost,486.7066,413.1463
fact_internet_sales,825,SO44850,1,productstandardcost,486.7066,413.1463
fact_internet_sales,830,SO44855,1,productstandardcost,486.7066,413.1463
fact_internet_sales,831,SO44856,1,productstandardcost,486.7066,413.1463
fact_internet_sales,849,SO44874,1,productstandardcost,486.7066,413.1463
fact_internet_sales,882,SO44907,1,productstandardcost,486.7066,413.1463
fact_internet_sales,895,SO44920,1,productstandardcost,486.7066,413.1463
fact_internet_sales,901,SO44926,1,productstandardcost,486.7066,413.1463
fact_internet_sales,918,SO44943,1,productstandardcost,486.7066,413.1463
fact_internet_sales,919,SO44944,1,productstandardcost,486.7066,413.1463
fact_internet_sales,920,SO44945,1,productstandardcost,486.7066,413.1463
fact_internet_sales,930,SO44955,1,productstandardcost,486.7066,413.1463
fact_internet_sales,0,SO43697,1,revisionnumber,8,1
fact_internet_sales,1,SO43698,1,revisionnumber,8,1
fact_internet_sales,2,SO43699,1,revisionnumber,8,1
fact_internet_sales,3,SO43700,1,revisionnumber,8,1
fact_internet_sales,4,SO43701,1,revisionnumber,8,1
fact_internet_sales,5,SO43702,1,revisionnumber,8,1
fact_internet_sales,6,SO43703,1,revisionnumber,8,1
fact_internet_sales,7,SO43704,1,revisionnumber,8,1
fact_internet_sales,8,SO43705,1,revisionnumber,8,1
fact_internet_sales,9,SO43706,1,revisionnumber,8,1
fact_internet_sales,10,SO43707,1,revisionnumber,8,1
fact_internet_sales,11,SO43708,1,revisionnumber,8,1
fact_internet_sales,12,SO43709,1,revisionnumber,8,1
fact_internet_sales,13,SO43710,1,revisionnumber,8,1
fact_internet_sales,14,SO43711,1,revisionnumber,8,1
fact_internet_sales,15,SO43712,1,revisionnumber,8,1
fact_internet_sales,16,SO43713,1,revisionnumber,8,1
fact_internet_sales,17,SO43714,1,revisionnumber,8,1
fact_internet_sales,18,SO43715,1,revisionnumber,8,1
fact_internet_sales,19,SO43716,1,revisionnumber,8,1
fact_internet_sales,20,SO43717,1,revisionnumber,8,1
fact_internet_sales,21,SO43718,1,revisionnumber,8,1
fact_internet_sales,22,SO43719,1,revisionnumber,8,1
fact_internet_sales,23,SO43720,1,revisionnumber,8,1
fact_internet_sales,24,SO43721,1,revisionnumber,8,1
fact_internet_sales,25,SO43722,1,revisionnumber,8,1
fact_internet_sales,26,SO43723,1,revisionnumber,8,1
fact_internet_sales,27,SO43724,1,revisionnumber,8,1
fact_internet_sales,28,SO43725,1,revisionnumber,8,1
fact_internet_sales,29,SO43726,1,revisionnumber,8,1
fact_internet_sales,30,SO43727,1,revisionnumber,8,1
fact_internet_sales,31,SO43728,1,revisionnumber,8,1
fact_internet_sales,32,SO43729,1,revisionnumber,8,1
fact_internet_sales,33,SO43730,1,revisionnumber,8,1
fact_internet_sales,34,SO43731,1,revisionnumber,8,1
fact_internet_sales,35,SO43732,1,revisionnumber,8,1
fact_internet_sales,36,SO43733,1,revisionnumber,8,1
fact_internet_sales,37,SO43734,1,revisionnumber,8,1
fact_internet_sales,38,SO43735,1,revisionnumber,8,1
fact_internet_sales,39,SO43736,1,revisionnumber,8,1
fact_internet_sales,40,SO43737,1,revisionnumber,8,1
fact_internet_sales,41,SO43738,1,revisionnumber,8,1
fact_internet_sales,42,SO43739,1,revisionnumber,8,1
fact_internet_sales,43,SO43740,1,revisionnumber,8,1
fact_internet_sales,44,SO43741,1,revisionnumber,8,1
fact_internet_sales,45,SO43742,1,revisionnumber,8,1
fact_internet_sales,46,SO43743,1,revisionnumber,8,1
fact_internet_sales,47,SO43744,1,revisionnumber,8,1
fact_internet_sales,48,SO43745,1,revisionnumber,8,1
fact_internet_sales,49,SO43746,1,revisionnumber,8,1
fact_internet_sales,50,SO43747,1,revisionnumber,8,1
fact_internet_sales,51,SO43748,1,revisionnumber,8,1
fact_internet_sales,52,SO43749,1,revisionnumber,8,1
fact_internet_sales,53,SO43750,1,revisionnumber,8,1
fact_internet_sales,54,SO43751,1,revisionnumber,8,1
fact_internet_sales,55,SO43752,1,revisionnumber,8,1
fact_internet_sales,56,SO43753,1,revisionnumber,8,1
fact_internet_sales,57,SO43754,1,revisionnumber,8,1
fact_internet_sales,58,SO43755,1,revisionnumber,8,1
fact_internet_sales,59,SO43756,1,revisionnumber,8,1
fact_internet_sales,60,SO43757,1,revisionnumber,8,1
fact_internet_sales,61,SO43758,1,revisionnumber,8,1
fact_internet_sales,62,SO43759,1,revisionnumber,8,1
fact_internet_sales,63,SO43760,1,revisionnumber,8,1
fact_internet_sales,64,SO43761,1,revisionnumber,8,1
fact_internet_sales,65,SO43762,1,revisionnumber,8,1
fact_internet_sales,66,SO43763,1,revisionnumber,8,1
fact_internet_sales,67,SO43764,1,revisionnumber,8,1
fact_internet_sales,68,SO43765,1,revisionnumber,8,1
fact_internet_sales,69,SO43766,1,revisionnumber,8,1
fact_internet_sales,70,SO43767,1,revisionnumber,8,1
fact_internet_sales,71,SO43768,1,revisionnumber,8,1
fact_internet_sales,72,SO43769,1,revisionnumber,8,1
fact_internet_sales,73,SO43770,1,revisionnumber,8,1
fact_internet_sales,74,SO43771,1,revisionnumber,8,1
fact_internet_sales,75,SO43772,1,revisionnumber,8,1
fact_internet_sales,76,SO43773,1,revisionnumber,8,1
fact_internet_sales,77,SO43774,1,revisionnumber,8,1
fact_internet_sales,78,SO43775,1,revisionnumber,8,1
fact_internet_sales,79,SO43776,1,revisionnumber,8,1
fact_internet_sales,80,SO43777,1,revisionnumber,8,1
fact_internet_sales,81,SO43778,1,revisionnumber,8,1
fact_internet_sales,82,SO43779,1,revisionnumber,8,1
fact_internet_sales,83,SO43780,1,revisionnumber,8,1
fact_internet_sales,84,SO43781,1,revisionnumber,8,1
fact_internet_sales,85,SO43782,1,revisionnumber,8,1
fact_internet_sales,86,SO43783,1,revisionnumber,8,1
fact_internet_sales,87,SO43784,1,revisionnumber,8,1
fact_internet_sales,88,SO43785,1,revisionnumber,8,1
fact_internet_sales,89,SO43786,1,revisionnumber,8,1
fact_internet_sales,90,SO43787,1,revisionnumber,8,1
fact_internet_sales,91,SO43788,1,revisionnumber,8,1
fact_internet_sales,92,SO43789,1,revisionnumber,8,1
fact_internet_sales,93,SO43790,1,revisionnumber,8,1
fact_internet_sales,94,SO43791,1,revisionnumber,8,1
fact_internet_sales,95,SO43792,1,revisionnumber,8,1
fact_internet_sales,96,SO43793,1,revisionnumber,8,1
fact_internet_sales,97,SO43794,1,revisionnumber,8,1
fact_internet_sales,98,SO43795,1,revisionnumber,8,1
fact_internet_sales,99,SO43796,1,revisionnumber,8,1
fact_internet_sales,2211,SO46681,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2212,SO46682,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2213,SO46683,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2225,SO46695,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2236,SO46706,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2240,SO46710,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2248,SO46718,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2249,SO46719,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2258,SO46728,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2266,SO46736,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2267,SO46737,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2268,SO46738,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2272,SO46742,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2277,SO46747,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2278,SO46748,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2279,SO46749,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2287,SO46757,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2294,SO46764,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2297,SO46767,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2305,SO46775,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2306,SO46776,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2307,SO46777,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2308,SO46778,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2316,SO46786,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2318,SO46788,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2319,SO46789,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2325,SO46795,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2326,SO46796,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2337,SO46807,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2338,SO46808,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2347,SO46817,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2350,SO46820,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2355,SO46825,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2356,SO46826,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2362,SO46832,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2363,SO46833,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2374,SO46844,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2375,SO46845,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2381,SO46851,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2392,SO46862,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2393,SO46863,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2405,SO46875,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2411,SO46881,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2413,SO46883,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2417,SO46887,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2424,SO46894,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2425,SO46895,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2433,SO46903,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2444,SO46914,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2445,SO46915,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2449,SO46919,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2450,SO46920,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2457,SO46927,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2458,SO46928,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2465,SO47074,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2466,SO47075,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2467,SO47076,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2471,SO47080,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2482,SO47091,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2487,SO47096,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2489,SO47098,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2491,SO47100,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2498,SO47107,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2503,SO47112,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2508,SO47117,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2509,SO47118,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2520,SO47129,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2525,SO47134,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2531,SO47140,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2534,SO47143,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2540,SO47149,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2543,SO47152,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2549,SO47158,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2550,SO47159,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2554,SO47163,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2555,SO47164,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2560,SO47169,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2563,SO47172,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2564,SO47173,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2565,SO47174,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2567,SO47176,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2573,SO47182,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2576,SO47185,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2587,SO47196,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2592,SO47201,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2593,SO47202,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2596,SO47205,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2602,SO47211,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2603,SO47212,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2607,SO47216,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2610,SO47219,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2611,SO47220,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2620,SO47229,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2622,SO47231,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2633,SO47242,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2643,SO47252,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2644,SO47253,1,salesamount,2071.4197,2071.4196
fact_internet_sales,2646,SO47255,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2652,SO47261,1,salesamount,2049.0981,2049.0982
fact_internet_sales,2654,SO47263,1,salesamount,2049.0981,2049.0982
fact_internet_sales,0,SO43697,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_internet_sales,1,SO43698,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_internet_sales,2,SO43699,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_internet_sales,3,SO43700,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_internet_sales,4,SO43701,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_internet_sales,5,SO43702,1,shipdate,2011-06-08 00:00:00+00:00,2011-01-06 00:00:00
fact_internet_sales,6,SO43703,1,shipdate,2011-06-08 00:00:00+00:00,2011-01-06 00:00:00
fact_internet_sales,7,SO43704,1,shipdate,2011-06-08 00:00:00+00:00,2011-01-06 00:00:00
fact_internet_sales,8,SO43705,1,shipdate,2011-06-08 00:00:00+00:00,2011-01-06 00:00:00
fact_internet_sales,9,SO43706,1,shipdate,2011-06-09 00:00:00+00:00,2011-01-07 00:00:00
fact_internet_sales,10,SO43707,1,shipdate,2011-06-09 00:00:00+00:00,2011-01-07 00:00:00
fact_internet_sales,11,SO43708,1,shipdate,2011-06-09 00:00:00+00:00,2011-01-07 00:00:00
fact_internet_sales,12,SO43709,1,shipdate,2011-06-09 00:00:00+00:00,2011-01-07 00:00:00
fact_internet_sales,13,SO43710,1,shipdate,2011-06-09 00:00:00+00:00,2011-01-07 00:00:00
fact_internet_sales,14,SO43711,1,shipdate,2011-06-10 00:00:00+00:00,2011-01-08 00:00:00
fact_internet_sales,15,SO43712,1,shipdate,2011-06-10 00:00:00+00:00,2011-01-08 00:00:00
fact_internet_sales,16,SO43713,1,shipdate,2011-06-11 00:00:00+00:00,2011-01-09 00:00:00
fact_internet_sales,17,SO43714,1,shipdate,2011-06-11 00:00:00+00:00,2011-01-09 00:00:00
fact_internet_sales,18,SO43715,1,shipdate,2011-06-11 00:00:00+00:00,2011-01-09 00:00:00
fact_internet_sales,19,SO43716,1,shipdate,2011-06-11 00:00:00+00:00,2011-01-09 00:00:00
fact_internet_sales,20,SO43717,1,shipdate,2011-06-11 00:00:00+00:00,2011-01-09 00:00:00
fact_internet_sales,21,SO43718,1,shipdate,2011-06-12 00:00:00+00:00,2011-01-10 00:00:00
fact_internet_sales,22,SO43719,1,shipdate,2011-06-12 00:00:00+00:00,2011-01-10 00:00:00
fact_internet_sales,23,SO43720,1,shipdate,2011-06-12 00:00:00+00:00,2011-01-10 00:00:00
fact_internet_sales,24,SO43721,1,shipdate,2011-06-12 00:00:00+00:00,2011-01-10 00:00:00
fact_internet_sales,25,SO43722,1,shipdate,2011-06-13 00:00:00+00:00,2011-01-11 00:00:00
fact_internet_sales,26,SO43723,1,shipdate,2011-06-13 00:00:00+00:00,2011-01-11 00:00:00
fact_internet_sales,27,SO43724,1,shipdate,2011-06-13 00:00:00+00:00,2011-01-11 00:00:00
fact_internet_sales,28,SO43725,1,shipdate,2011-06-14 00:00:00+00:00,2011-01-12 00:00:00
fact_internet_sales,29,SO43726,1,shipdate,2011-06-14 00:00:00+00:00,2011-01-12 00:00:00
fact_internet_sales,30,SO43727,1,shipdate,2011-06-14 00:00:00+00:00,2011-01-12 00:00:00
fact_internet_sales,31,SO43728,1,shipdate,2011-06-15 00:00:00+00:00,2011-01-13 00:00:00
fact_internet_sales,32,SO43729,1,shipdate,2011-06-15 00:00:00+00:00,2011-01-13 00:00:00
fact_internet_sales,33,SO43730,1,shipdate,2011-06-15 00:00:00+00:00,2011-01-13 00:00:00
fact_internet_sales,34,SO43731,1,shipdate,2011-06-15 00:00:00+00:00,2011-01-13 00:00:00
fact_internet_sales,35,SO43732,1,shipdate,2011-06-15 00:00:00+00:00,2011-01-13 00:00:00
fact_internet_sales,36,SO43733,1,shipdate,2011-06-15 00:00:00+00:00,2011-01-13 00:00:00
fact_internet_sales,37,SO43734,1,shipdate,2011-06-16 00:00:00+00:00,2011-01-14 00:00:00
fact_internet_sales,38,SO43735,1,shipdate,2011-06-16 00:00:00+00:00,2011-01-14 00:00:00
fact_internet_sales,39,SO43736,1,shipdate,2011-06-16 00:00:00+00:00,2011-01-14 00:00:00
fact_internet_sales,40,SO43737,1,shipdate,2011-06-17 00:00:00+00:00,2011-01-15 00:00:00
fact_internet_sales,41,SO43738,1,shipdate,2011-06-17 00:00:00+00:00,2011-01-15 00:00:00
fact_internet_sales,42,SO43739,1,shipdate,2011-06-17 00:00:00+00:00,2011-01-15 00:00:00
fact_internet_sales,43,SO43740,1,shipdate,2011-06-17 00:00:00+00:00,2011-01-15 00:00:00
fact_internet_sales,44,SO43741,1,shipdate,2011-06-18 00:00:00+00:00,2011-01-16 00:00:00
fact_internet_sales,45,SO43742,1,shipdate,2011-06-18 00:00:00+00:00,2011-01-16 00:00:00
fact_internet_sales,46,SO43743,1,shipdate,2011-06-18 00:00:00+00:00,2011-01-16 00:00:00
fact_internet_sales,47,SO43744,1,shipdate,2011-06-18 00:00:00+00:00,2011-01-16 00:00:00
fact_internet_sales,48,SO43745,1,shipdate,2011-06-19 00:00:00+00:00,2011-01-17 00:00:00
fact_internet_sales,49,SO43746,1,shipdate,2011-06-19 00:00:00+00:00,2011-01-17 00:00:00
fact_internet_sales,50,SO43747,1,shipdate,2011-06-20 00:00:00+00:00,2011-01-18 00:00:00
fact_internet_sales,51,SO43748,1,shipdate,2011-06-20 00:00:00+00:00,2011-01-18 00:00:00
fact_internet_sales,52,SO43749,1,shipdate,2011-06-20 00:00:00+00:00,2011-01-18 00:00:00
fact_internet_sales,53,SO43750,1,shipdate,2011-06-20 00:00:00+00:00,2011-01-18 00:00:00
fact_internet_sales,54,SO43751,1,shipdate,2011-06-20 00:00:00+00:00,2011-01-18 00:00:00
fact_internet_sales,55,SO43752,1,shipdate,2011-06-20 00:00:00+00:00,2011-01-18 00:00:00
fact_internet_sales,56,SO43753,1,shipdate,2011-06-20 00:00:00+00:00,2011-01-18 00:00:00
fact_internet_sales,57,SO43754,1,shipdate,2011-06-21 00:00:00+00:00,2011-01-19 00:00:00
fact_internet_sales,58,SO43755,1,shipdate,2011-06-21 00:00:00+00:00,2011-01-19 00:00:00
fact_internet_sales,59,SO43756,1,shipdate,2011-06-21 00:00:00+00:00,2011-01-19 00:00:00
fact_internet_sales,60,SO43757,1,shipdate,2011-06-21 00:00:00+00:00,2011-01-19 00:00:00
fact_internet_sales,61,SO43758,1,shipdate,2011-06-22 00:00:00+00:00,2011-01-20 00:00:00
fact_internet_sales,62,SO43759,1,shipdate,2011-06-22 00:00:00+00:00,2011-01-20 00:00:00
fact_internet_sales,63,SO43760,1,shipdate,2011-06-22 00:00:00+00:00,2011-01-20 00:00:00
fact_internet_sales,64,SO43761,1,shipdate,2011-06-22 00:00:00+00:00,2011-01-20 00:00:00
fact_internet_sales,65,SO43762,1,shipdate,2011-06-23 00:00:00+00:00,2011-01-21 00:00:00
fact_internet_sales,66,SO43763,1,shipdate,2011-06-23 00:00:00+00:00,2011-01-21 00:00:00
fact_internet_sales,67,SO43764,1,shipdate,2011-06-23 00:00:00+00:00,2011-01-21 00:00:00
fact_internet_sales,68,SO43765,1,shipdate,2011-06-23 00:00:00+00:00,2011-01-21 00:00:00
fact_internet_sales,69,SO43766,1,shipdate,2011-06-24 00:00:00+00:00,2011-01-22 00:00:00
fact_internet_sales,70,SO43767,1,shipdate,2011-06-24 00:00:00+00:00,2011-01-22 00:00:00
fact_internet_sales,71,SO43768,1,shipdate,2011-06-25 00:00:00+00:00,2011-01-23 00:00:00
fact_internet_sales,72,SO43769,1,shipdate,2011-06-25 00:00:00+00:00,2011-01-23 00:00:00
fact_internet_sales,73,SO43770,1,shipdate,2011-06-25 00:00:00+00:00,2011-01-23 00:00:00
fact_internet_sales,74,SO43771,1,shipdate,2011-06-25 00:00:00+00:00,2011-01-23 00:00:00
fact_internet_sales,75,SO43772,1,shipdate,2011-06-25 00:00:00+00:00,2011-01-23 00:00:00
fact_internet_sales,76,SO43773,1,shipdate,2011-06-25 00:00:00+00:00,2011-01-23 00:00:00
fact_internet_sales,77,SO43774,1,shipdate,2011-06-25 00:00:00+00:00,2011-01-23 00:00:00
fact_internet_sales,78,SO43775,1,shipdate,2011-06-25 00:00:00+00:00,2011-01-23 00:00:00
fact_internet_sales,79,SO43776,1,shipdate,2011-06-26 00:00:00+00:00,2011-01-24 00:00:00
fact_internet_sales,80,SO43777,1,shipdate,2011-06-26 00:00:00+00:00,2011-01-24 00:00:00
fact_internet_sales,81,SO43778,1,shipdate,2011-06-26 00:00:00+00:00,2011-01-24 00:00:00
fact_internet_sales,82,SO43779,1,shipdate,2011-06-26 00:00:00+00:00,2011-01-24 00:00:00
fact_internet_sales,83,SO43780,1,shipdate,2011-06-27 00:00:00+00:00,2011-01-25 00:00:00
fact_internet_sales,84,SO43781,1,shipdate,2011-06-27 00:00:00+00:00,2011-01-25 00:00:00
fact_internet_sales,85,SO43782,1,shipdate,2011-06-27 00:00:00+00:00,2011-01-25 00:00:00
fact_internet_sales,86,SO43783,1,shipdate,2011-06-27 00:00:00+00:00,2011-01-25 00:00:00
fact_internet_sales,87,SO43784,1,shipdate,2011-06-28 00:00:00+00:00,2011-01-26 00:00:00
fact_internet_sales,88,SO43785,1,shipdate,2011-06-28 00:00:00+00:00,2011-01-26 00:00:00
fact_internet_sales,89,SO43786,1,shipdate,2011-06-28 00:00:00+00:00,2011-01-26 00:00:00
fact_internet_sales,90,SO43787,1,shipdate,2011-06-28 00:00:00+00:00,2011-01-26 00:00:00
fact_internet_sales,91,SO43788,1,shipdate,2011-06-28 00:00:00+00:00,2011-01-26 00:00:00
fact_internet_sales,92,SO43789,1,shipdate,2011-06-28 00:00:00+00:00,2011-01-26 00:00:00
fact_internet_sales,93,SO43790,1,shipdate,2011-06-28 00:00:00+00:00,2011-01-26 00:00:00
fact_internet_sales,94,SO43791,1,shipdate,2011-06-28 00:00:00+00:00,2011-01-26 00:00:00
fact_internet_sales,95,SO43792,1,shipdate,2011-06-28 00:00:00+00:00,2011-01-26 00:00:00
fact_internet_sales,96,SO43793,1,shipdate,2011-06-28 00:00:00+00:00,2011-01-26 00:00:00
fact_internet_sales,97,SO43794,1,shipdate,2011-06-28 00:00:00+00:00,2011-01-26 00:00:00
