tabla,salesordernumber,salesorderlinenumber,columna_diferente,valor_postgres,valor_sqlserver
fact_reseller_sales,SO43664,4,orderdatekey,20110531,20101229
fact_reseller_sales,SO43664,5,orderdatekey,20110531,20101229
fact_reseller_sales,SO43664,6,orderdatekey,20110531,20101229
fact_reseller_sales,SO43664,7,orderdatekey,20110531,20101229
fact_reseller_sales,SO43664,8,orderdatekey,20110531,20101229
fact_reseller_sales,SO43665,1,orderdatekey,20110531,20101229
fact_reseller_sales,SO43665,2,orderdatekey,20110531,20101229
fact_reseller_sales,SO43665,3,orderdatekey,20110531,20101229
fact_reseller_sales,SO43665,4,orderdatekey,20110531,20101229
fact_reseller_sales,SO43665,5,orderdatekey,20110531,20101229
fact_reseller_sales,SO43665,6,orderdatekey,20110531,20101229
fact_reseller_sales,SO43665,7,orderdatekey,20110531,20101229
fact_reseller_sales,SO43665,8,orderdatekey,20110531,20101229
fact_reseller_sales,SO43665,9,orderdatekey,20110531,20101229
fact_reseller_sales,SO43665,10,orderdatekey,20110531,20101229
fact_reseller_sales,SO43666,1,orderdatekey,20110531,20101229
fact_reseller_sales,SO43666,2,orderdatekey,20110531,20101229
fact_reseller_sales,SO43666,3,orderdatekey,20110531,20101229
fact_reseller_sales,SO43666,4,orderdatekey,20110531,20101229
fact_reseller_sales,SO43666,5,orderdatekey,20110531,20101229
fact_reseller_sales,SO43666,6,orderdatekey,20110531,20101229
fact_reseller_sales,SO43667,1,orderdatekey,20110531,20101229
fact_reseller_sales,SO43667,2,orderdatekey,20110531,20101229
fact_reseller_sales,SO43667,3,orderdatekey,20110531,20101229
fact_reseller_sales,SO43667,4,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,1,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,2,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,3,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,4,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,5,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,6,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,7,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,8,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,9,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,10,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,11,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,12,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,13,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,14,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,15,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,16,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,17,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,18,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,19,orderdatekey,20110531,20101229
fact_reseller_sales,SO43668,20,orderdatekey,20110531,20101229
fact_reseller_sales,SO43659,8,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43659,9,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43659,11,productstandardcost,6.9223,5.7052
fact_reseller_sales,SO43659,12,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43660,1,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43661,2,productstandardcost,739.041,617.0281
fact_reseller_sales,SO43661,3,productstandardcost,739.041,617.0281
fact_reseller_sales,SO43661,4,productstandardcost,6.9223,5.7052
fact_reseller_sales,SO43661,5,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43661,6,productstandardcost,747.2002,623.8403
fact_reseller_sales,SO43661,9,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43661,13,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43661,15,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43662,1,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43662,2,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43662,3,productstandardcost,187.1571,181.4857
fact_reseller_sales,SO43662,5,productstandardcost,187.1571,181.4857
fact_reseller_sales,SO43662,6,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43662,7,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43662,8,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43662,11,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43662,14,productstandardcost,187.1571,181.4857
fact_reseller_sales,SO43662,15,productstandardcost,204.6251,176.1997
fact_reseller_sales,SO43662,17,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43662,18,productstandardcost,187.1571,181.4857
fact_reseller_sales,SO43662,20,productstandardcost,204.6251,176.1997
fact_reseller_sales,SO43662,21,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43663,1,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43664,3,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43664,4,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43665,1,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43665,3,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43665,4,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43665,6,productstandardcost,6.9223,5.7052
fact_reseller_sales,SO43666,1,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43666,5,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43666,6,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43668,3,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43668,4,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43668,5,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43668,6,productstandardcost,187.1571,181.4857
fact_reseller_sales,SO43668,7,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43668,8,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43668,10,productstandardcost,6.9223,5.7052
fact_reseller_sales,SO43668,11,productstandardcost,187.1571,181.4857
fact_reseller_sales,SO43668,13,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43668,14,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43668,15,productstandardcost,187.1571,181.4857
fact_reseller_sales,SO43668,16,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43668,17,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43668,18,productstandardcost,187.1571,181.4857
fact_reseller_sales,SO43668,19,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43668,20,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43668,23,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43668,24,productstandardcost,204.6251,176.1997
fact_reseller_sales,SO43668,25,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43668,26,productstandardcost,204.6251,176.1997
fact_reseller_sales,SO43668,27,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43668,29,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43669,1,productstandardcost,739.041,617.0281
fact_reseller_sales,SO43671,2,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43671,4,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43671,6,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43671,8,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43671,9,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43671,10,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43671,11,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43673,2,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43673,3,productstandardcost,187.1571,181.4857
fact_reseller_sales,SO43673,4,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43673,5,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43673,6,productstandardcost,204.6251,176.1997
fact_reseller_sales,SO43673,7,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43673,8,productstandardcost,6.9223,5.7052
fact_reseller_sales,SO43673,9,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43673,10,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43673,11,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43675,1,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43675,2,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43675,3,productstandardcost,204.6251,176.1997
fact_reseller_sales,SO43675,4,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43675,5,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43675,7,productstandardcost,6.9223,5.7052
fact_reseller_sales,SO43675,9,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43677,1,productstandardcost,38.4923,31.7244
fact_reseller_sales,SO43677,4,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43677,5,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43677,6,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43677,7,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43677,8,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43677,9,productstandardcost,6.9223,5.7052
fact_reseller_sales,SO43677,10,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43677,12,productstandardcost,187.1571,181.4857
fact_reseller_sales,SO43678,1,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43678,2,productstandardcost,204.6251,176.1997
fact_reseller_sales,SO43678,3,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43678,5,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43678,6,productstandardcost,486.7066,413.1463
fact_reseller_sales,SO43678,7,productstandardcost,6.9223,5.7052
fact_reseller_sales,SO43678,8,productstandardcost,13.0863,12.0278
fact_reseller_sales,SO43659,1,revisionnumber,8,1
fact_reseller_sales,SO43659,2,revisionnumber,8,1
fact_reseller_sales,SO43659,3,revisionnumber,8,1
fact_reseller_sales,SO43659,4,revisionnumber,8,1
fact_reseller_sales,SO43659,5,revisionnumber,8,1
fact_reseller_sales,SO43659,6,revisionnumber,8,1
fact_reseller_sales,SO43659,7,revisionnumber,8,1
fact_reseller_sales,SO43659,8,revisionnumber,8,1
fact_reseller_sales,SO43659,9,revisionnumber,8,1
fact_reseller_sales,SO43659,10,revisionnumber,8,1
fact_reseller_sales,SO43659,11,revisionnumber,8,1
fact_reseller_sales,SO43659,12,revisionnumber,8,1
fact_reseller_sales,SO43660,1,revisionnumber,8,1
fact_reseller_sales,SO43660,2,revisionnumber,8,1
fact_reseller_sales,SO43661,1,revisionnumber,8,1
fact_reseller_sales,SO43661,2,revisionnumber,8,1
fact_reseller_sales,SO43661,3,revisionnumber,8,1
fact_reseller_sales,SO43661,4,revisionnumber,8,1
fact_reseller_sales,SO43661,5,revisionnumber,8,1
fact_reseller_sales,SO43661,6,revisionnumber,8,1
fact_reseller_sales,SO43661,7,revisionnumber,8,1
fact_reseller_sales,SO43661,8,revisionnumber,8,1
fact_reseller_sales,SO43661,9,revisionnumber,8,1
fact_reseller_sales,SO43661,10,revisionnumber,8,1
fact_reseller_sales,SO43661,11,revisionnumber,8,1
fact_reseller_sales,SO43661,12,revisionnumber,8,1
fact_reseller_sales,SO43661,13,revisionnumber,8,1
fact_reseller_sales,SO43661,14,revisionnumber,8,1
fact_reseller_sales,SO43661,15,revisionnumber,8,1
fact_reseller_sales,SO43662,1,revisionnumber,8,1
fact_reseller_sales,SO43662,2,revisionnumber,8,1
fact_reseller_sales,SO43662,3,revisionnumber,8,1
fact_reseller_sales,SO43662,4,revisionnumber,8,1
fact_reseller_sales,SO43662,5,revisionnumber,8,1
fact_reseller_sales,SO43662,6,revisionnumber,8,1
fact_reseller_sales,SO43662,7,revisionnumber,8,1
fact_reseller_sales,SO43662,8,revisionnumber,8,1
fact_reseller_sales,SO43662,9,revisionnumber,8,1
fact_reseller_sales,SO43662,10,revisionnumber,8,1
fact_reseller_sales,SO43662,11,revisionnumber,8,1
fact_reseller_sales,SO43662,12,revisionnumber,8,1
fact_reseller_sales,SO43662,13,revisionnumber,8,1
fact_reseller_sales,SO43662,14,revisionnumber,8,1
fact_reseller_sales,SO43662,15,revisionnumber,8,1
fact_reseller_sales,SO43662,16,revisionnumber,8,1
fact_reseller_sales,SO43662,17,revisionnumber,8,1
fact_reseller_sales,SO43662,18,revisionnumber,8,1
fact_reseller_sales,SO43662,19,revisionnumber,8,1
fact_reseller_sales,SO43662,20,revisionnumber,8,1
fact_reseller_sales,SO43662,21,revisionnumber,8,1
fact_reseller_sales,SO43662,22,revisionnumber,8,1
fact_reseller_sales,SO43663,1,revisionnumber,8,1
fact_reseller_sales,SO43664,1,revisionnumber,8,1
fact_reseller_sales,SO43664,2,revisionnumber,8,1
fact_reseller_sales,SO43664,3,revisionnumber,8,1
fact_reseller_sales,SO43664,4,revisionnumber,8,1
fact_reseller_sales,SO43664,5,revisionnumber,8,1
fact_reseller_sales,SO43664,6,revisionnumber,8,1
fact_reseller_sales,SO43664,7,revisionnumber,8,1
fact_reseller_sales,SO43664,8,revisionnumber,8,1
fact_reseller_sales,SO43665,1,revisionnumber,8,1
fact_reseller_sales,SO43665,2,revisionnumber,8,1
fact_reseller_sales,SO43665,3,revisionnumber,8,1
fact_reseller_sales,SO43665,4,revisionnumber,8,1
fact_reseller_sales,SO43665,5,revisionnumber,8,1
fact_reseller_sales,SO43665,6,revisionnumber,8,1
fact_reseller_sales,SO43665,7,revisionnumber,8,1
fact_reseller_sales,SO43665,8,revisionnumber,8,1
fact_reseller_sales,SO43665,9,revisionnumber,8,1
fact_reseller_sales,SO43665,10,revisionnumber,8,1
fact_reseller_sales,SO43666,1,revisionnumber,8,1
fact_reseller_sales,SO43666,2,revisionnumber,8,1
fact_reseller_sales,SO43666,3,revisionnumber,8,1
fact_reseller_sales,SO43666,4,revisionnumber,8,1
fact_reseller_sales,SO43666,5,revisionnumber,8,1
fact_reseller_sales,SO43666,6,revisionnumber,8,1
fact_reseller_sales,SO43667,1,revisionnumber,8,1
fact_reseller_sales,SO43667,2,revisionnumber,8,1
fact_reseller_sales,SO43667,3,revisionnumber,8,1
fact_reseller_sales,SO43667,4,revisionnumber,8,1
fact_reseller_sales,SO43668,1,revisionnumber,8,1
fact_reseller_sales,SO43668,2,revisionnumber,8,1
fact_reseller_sales,SO43668,3,revisionnumber,8,1
fact_reseller_sales,SO43668,4,revisionnumber,8,1
fact_reseller_sales,SO43668,5,revisionnumber,8,1
fact_reseller_sales,SO43668,6,revisionnumber,8,1
fact_reseller_sales,SO43668,7,revisionnumber,8,1
fact_reseller_sales,SO43668,8,revisionnumber,8,1
fact_reseller_sales,SO43668,9,revisionnumber,8,1
fact_reseller_sales,SO43668,10,revisionnumber,8,1
fact_reseller_sales,SO43668,11,revisionnumber,8,1
fact_reseller_sales,SO43668,12,revisionnumber,8,1
fact_reseller_sales,SO43668,13,revisionnumber,8,1
fact_reseller_sales,SO43668,14,revisionnumber,8,1
fact_reseller_sales,SO43668,15,revisionnumber,8,1
fact_reseller_sales,SO43668,16,revisionnumber,8,1
fact_reseller_sales,SO43668,17,revisionnumber,8,1
fact_reseller_sales,SO43668,18,revisionnumber,8,1
fact_reseller_sales,SO43668,19,revisionnumber,8,1
fact_reseller_sales,SO43668,20,revisionnumber,8,1
fact_reseller_sales,SO43661,15,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO43662,5,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO43662,15,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO43668,6,salesamount,1103.6291999999999,1103.6292
fact_reseller_sales,SO43668,15,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO43668,24,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO43668,26,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO43675,2,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO43677,9,salesamount,25.932499999999997,25.9325
fact_reseller_sales,SO43689,9,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO43689,20,salesamount,3775.1301000000003,3775.1301
fact_reseller_sales,SO43694,11,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO43846,1,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO43850,6,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO43851,8,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO43873,9,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO43873,15,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO43873,19,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO43875,6,salesamount,14279.957999999999,14279.958
fact_reseller_sales,SO43875,9,salesamount,3612.9745000000003,3612.9745
fact_reseller_sales,SO43875,10,salesamount,23190.650616,23190.6518
fact_reseller_sales,SO43875,12,salesamount,24938.474834,24938.4761
fact_reseller_sales,SO43875,19,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO43879,9,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO43879,15,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO43879,17,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO43879,20,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO43879,23,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO43879,26,salesamount,63.873264,63.8733
fact_reseller_sales,SO43881,8,salesamount,104.23874999999998,104.2388
fact_reseller_sales,SO43883,10,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO43884,3,salesamount,2429.2799999999997,2429.28
fact_reseller_sales,SO43884,8,salesamount,2456.1000000000004,2456.1
fact_reseller_sales,SO43884,9,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO43884,17,salesamount,27055.759051999998,27055.7604
fact_reseller_sales,SO43890,3,salesamount,14279.957999999999,14279.958
fact_reseller_sales,SO43890,13,salesamount,2429.2799999999997,2429.28
fact_reseller_sales,SO43898,1,salesamount,5165.77698,5165.777
fact_reseller_sales,SO43898,5,salesamount,36.305499999999995,36.3055
fact_reseller_sales,SO43898,7,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO43898,13,salesamount,300.53562,300.5356
fact_reseller_sales,SO43902,5,salesamount,3612.9745000000003,3612.9745
fact_reseller_sales,SO43906,7,salesamount,36.305499999999995,36.3055
fact_reseller_sales,SO43911,11,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO43911,15,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO43913,10,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO43917,5,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44079,6,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44079,22,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44081,16,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO44085,9,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44086,15,salesamount,51.864999999999995,51.865
fact_reseller_sales,SO44086,16,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO44086,18,salesamount,201.86499999999998,201.865
fact_reseller_sales,SO44086,20,salesamount,2429.2799999999997,2429.28
fact_reseller_sales,SO44091,6,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO44091,7,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO44098,5,salesamount,109.20249999999999,109.2025
fact_reseller_sales,SO44100,5,salesamount,14174.957999999999,14174.958
fact_reseller_sales,SO44100,9,salesamount,21101.786398,21101.7875
fact_reseller_sales,SO44100,16,salesamount,2456.1000000000004,2456.1
fact_reseller_sales,SO44100,17,salesamount,25.932499999999997,25.9325
fact_reseller_sales,SO44110,11,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO44110,20,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44114,3,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44114,7,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO44115,9,salesamount,14279.957999999999,14279.958
fact_reseller_sales,SO44119,5,salesamount,14279.957999999999,14279.958
fact_reseller_sales,SO44121,4,salesamount,2456.1000000000004,2456.1
fact_reseller_sales,SO44128,11,salesamount,25.932499999999997,25.9325
fact_reseller_sales,SO44129,5,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO44129,8,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44129,15,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO44131,4,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO44133,14,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO44283,7,salesamount,4768.40952,4768.4095
fact_reseller_sales,SO44283,11,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO44283,19,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44284,3,salesamount,14174.957999999999,14174.958
fact_reseller_sales,SO44284,4,salesamount,114.16624999999998,114.1663
fact_reseller_sales,SO44285,5,salesamount,2456.1000000000004,2456.1
fact_reseller_sales,SO44288,15,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO44288,24,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44288,25,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44288,26,salesamount,2274.2277000000004,2274.2277
fact_reseller_sales,SO44294,3,salesamount,89.34749999999998,89.3475
fact_reseller_sales,SO44296,4,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO44296,18,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44298,13,salesamount,100.93249999999999,100.9325
fact_reseller_sales,SO44299,21,salesamount,25.932499999999997,25.9325
fact_reseller_sales,SO44313,15,salesamount,535.7424000000001,535.7424
fact_reseller_sales,SO44317,11,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44317,21,salesamount,181.67849999999999,181.6785
fact_reseller_sales,SO44317,28,salesamount,51.864999999999995,51.865
fact_reseller_sales,SO44489,2,salesamount,89.34749999999998,89.3475
fact_reseller_sales,SO44493,9,salesamount,25.932499999999997,25.9325
fact_reseller_sales,SO44498,5,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44501,13,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44504,10,salesamount,551.8145999999999,551.8146
fact_reseller_sales,SO44505,3,salesamount,14279.957999999999,14279.958
fact_reseller_sales,SO43659,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,2,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,3,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,4,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,5,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,6,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,7,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,8,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,9,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,10,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,11,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,12,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43660,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43660,2,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,2,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,3,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,4,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,5,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,6,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,7,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,8,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,9,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,10,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,11,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,12,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,13,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,14,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43661,15,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,2,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,3,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,4,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,5,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,6,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,7,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,8,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,9,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,10,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,11,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,12,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,13,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,14,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,15,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,16,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,17,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,18,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,19,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,20,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,21,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43662,22,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43663,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43664,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43664,2,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
