tabla,fila_index,datekey,columna_diferente,valor_postgres,valor_sqlserver
dim_date,1154,20080229,fulldatealternatekey,2008-02-29 00:00:00,2008-02-29
dim_date,1155,20080301,fulldatealternatekey,2008-03-01 00:00:00,2008-03-01
dim_date,1156,20080302,fulldatealternatekey,2008-03-02 00:00:00,2008-03-02
dim_date,1157,20080303,fulldatealternatekey,2008-03-03 00:00:00,2008-03-03
dim_date,1158,20080304,fulldatealternatekey,2008-03-04 00:00:00,2008-03-04
dim_date,1159,20080305,fulldatealternatekey,2008-03-05 00:00:00,2008-03-05
dim_date,1160,20080306,fulldatealternatekey,2008-03-06 00:00:00,2008-03-06
dim_date,1161,20080307,fulldatealternatekey,2008-03-07 00:00:00,2008-03-07
dim_date,1162,20080308,fulldatealternatekey,2008-03-08 00:00:00,2008-03-08
dim_date,1163,20080309,fulldatealternatekey,2008-03-09 00:00:00,2008-03-09
dim_date,1164,20080310,fulldatealternatekey,2008-03-10 00:00:00,2008-03-10
dim_date,1165,20080311,fulldatealternatekey,2008-03-11 00:00:00,2008-03-11
dim_date,1166,20080312,fulldatealternatekey,2008-03-12 00:00:00,2008-03-12
dim_date,1167,20080313,fulldatealternatekey,2008-03-13 00:00:00,2008-03-13
dim_date,1168,20080314,fulldatealternatekey,2008-03-14 00:00:00,2008-03-14
dim_date,1169,20080315,fulldatealternatekey,2008-03-15 00:00:00,2008-03-15
dim_date,1170,20080316,fulldatealternatekey,2008-03-16 00:00:00,2008-03-16
dim_date,1171,20080317,fulldatealternatekey,2008-03-17 00:00:00,2008-03-17
dim_date,1172,20080318,fulldatealternatekey,2008-03-18 00:00:00,2008-03-18
dim_date,1173,20080319,fulldatealternatekey,2008-03-19 00:00:00,2008-03-19
dim_date,1174,20080320,fulldatealternatekey,2008-03-20 00:00:00,2008-03-20
dim_date,1175,20080321,fulldatealternatekey,2008-03-21 00:00:00,2008-03-21
dim_date,1176,20080322,fulldatealternatekey,2008-03-22 00:00:00,2008-03-22
dim_date,1177,20080323,fulldatealternatekey,2008-03-23 00:00:00,2008-03-23
dim_date,1178,20080324,fulldatealternatekey,2008-03-24 00:00:00,2008-03-24
dim_date,1179,20080325,fulldatealternatekey,2008-03-25 00:00:00,2008-03-25
dim_date,1180,20080326,fulldatealternatekey,2008-03-26 00:00:00,2008-03-26
dim_date,1181,20080327,fulldatealternatekey,2008-03-27 00:00:00,2008-03-27
dim_date,1182,20080328,fulldatealternatekey,2008-03-28 00:00:00,2008-03-28
dim_date,1183,20080329,fulldatealternatekey,2008-03-29 00:00:00,2008-03-29
dim_date,1184,20080330,fulldatealternatekey,2008-03-30 00:00:00,2008-03-30
dim_date,1185,20080331,fulldatealternatekey,2008-03-31 00:00:00,2008-03-31
dim_date,1186,20080401,fulldatealternatekey,2008-04-01 00:00:00,2008-04-01
dim_date,1187,20080402,fulldatealternatekey,2008-04-02 00:00:00,2008-04-02
dim_date,1188,20080403,fulldatealternatekey,2008-04-03 00:00:00,2008-04-03
dim_date,1189,20080404,fulldatealternatekey,2008-04-04 00:00:00,2008-04-04
dim_date,1190,20080405,fulldatealternatekey,2008-04-05 00:00:00,2008-04-05
dim_date,1191,20080406,fulldatealternatekey,2008-04-06 00:00:00,2008-04-06
dim_date,1192,20080407,fulldatealternatekey,2008-04-07 00:00:00,2008-04-07
dim_date,1193,20080408,fulldatealternatekey,2008-04-08 00:00:00,2008-04-08
dim_date,1194,20080409,fulldatealternatekey,2008-04-09 00:00:00,2008-04-09
dim_date,1195,20080410,fulldatealternatekey,2008-04-10 00:00:00,2008-04-10
dim_date,1196,20080411,fulldatealternatekey,2008-04-11 00:00:00,2008-04-11
dim_date,1197,20080412,fulldatealternatekey,2008-04-12 00:00:00,2008-04-12
dim_date,1198,20080413,fulldatealternatekey,2008-04-13 00:00:00,2008-04-13
dim_date,1199,20080414,fulldatealternatekey,2008-04-14 00:00:00,2008-04-14
dim_date,1200,20080415,fulldatealternatekey,2008-04-15 00:00:00,2008-04-15
dim_date,1201,20080416,fulldatealternatekey,2008-04-16 00:00:00,2008-04-16
dim_date,1202,20080417,fulldatealternatekey,2008-04-17 00:00:00,2008-04-17
dim_date,1203,20080418,fulldatealternatekey,2008-04-18 00:00:00,2008-04-18
dim_date,1204,20080419,fulldatealternatekey,2008-04-19 00:00:00,2008-04-19
dim_date,1205,20080420,fulldatealternatekey,2008-04-20 00:00:00,2008-04-20
dim_date,1206,20080421,fulldatealternatekey,2008-04-21 00:00:00,2008-04-21
dim_date,1207,20080422,fulldatealternatekey,2008-04-22 00:00:00,2008-04-22
dim_date,1208,20080423,fulldatealternatekey,2008-04-23 00:00:00,2008-04-23
dim_date,1209,20080424,fulldatealternatekey,2008-04-24 00:00:00,2008-04-24
dim_date,1210,20080425,fulldatealternatekey,2008-04-25 00:00:00,2008-04-25
dim_date,1211,20080426,fulldatealternatekey,2008-04-26 00:00:00,2008-04-26
dim_date,1212,20080427,fulldatealternatekey,2008-04-27 00:00:00,2008-04-27
dim_date,1213,20080428,fulldatealternatekey,2008-04-28 00:00:00,2008-04-28
dim_date,1214,20080429,fulldatealternatekey,2008-04-29 00:00:00,2008-04-29
dim_date,1215,20080430,fulldatealternatekey,2008-04-30 00:00:00,2008-04-30
dim_date,1216,20080501,fulldatealternatekey,2008-05-01 00:00:00,2008-05-01
dim_date,1217,20080502,fulldatealternatekey,2008-05-02 00:00:00,2008-05-02
dim_date,1218,20080503,fulldatealternatekey,2008-05-03 00:00:00,2008-05-03
dim_date,1219,20080504,fulldatealternatekey,2008-05-04 00:00:00,2008-05-04
dim_date,1220,20080505,fulldatealternatekey,2008-05-05 00:00:00,2008-05-05
dim_date,1221,20080506,fulldatealternatekey,2008-05-06 00:00:00,2008-05-06
dim_date,1222,20080507,fulldatealternatekey,2008-05-07 00:00:00,2008-05-07
dim_date,1223,20080508,fulldatealternatekey,2008-05-08 00:00:00,2008-05-08
dim_date,1224,20080509,fulldatealternatekey,2008-05-09 00:00:00,2008-05-09
dim_date,1225,20080510,fulldatealternatekey,2008-05-10 00:00:00,2008-05-10
dim_date,1226,20080511,fulldatealternatekey,2008-05-11 00:00:00,2008-05-11
dim_date,1227,20080512,fulldatealternatekey,2008-05-12 00:00:00,2008-05-12
dim_date,1228,20080513,fulldatealternatekey,2008-05-13 00:00:00,2008-05-13
dim_date,1229,20080514,fulldatealternatekey,2008-05-14 00:00:00,2008-05-14
dim_date,1230,20080515,fulldatealternatekey,2008-05-15 00:00:00,2008-05-15
dim_date,1231,20080516,fulldatealternatekey,2008-05-16 00:00:00,2008-05-16
dim_date,1232,20080517,fulldatealternatekey,2008-05-17 00:00:00,2008-05-17
dim_date,1233,20080518,fulldatealternatekey,2008-05-18 00:00:00,2008-05-18
dim_date,1234,20080519,fulldatealternatekey,2008-05-19 00:00:00,2008-05-19
dim_date,1235,20080520,fulldatealternatekey,2008-05-20 00:00:00,2008-05-20
dim_date,1236,20080521,fulldatealternatekey,2008-05-21 00:00:00,2008-05-21
dim_date,1237,20080522,fulldatealternatekey,2008-05-22 00:00:00,2008-05-22
dim_date,1238,20080523,fulldatealternatekey,2008-05-23 00:00:00,2008-05-23
dim_date,1239,20080524,fulldatealternatekey,2008-05-24 00:00:00,2008-05-24
dim_date,1240,20080525,fulldatealternatekey,2008-05-25 00:00:00,2008-05-25
dim_date,1241,20080526,fulldatealternatekey,2008-05-26 00:00:00,2008-05-26
dim_date,1242,20080527,fulldatealternatekey,2008-05-27 00:00:00,2008-05-27
dim_date,1243,20080528,fulldatealternatekey,2008-05-28 00:00:00,2008-05-28
dim_date,1244,20080529,fulldatealternatekey,2008-05-29 00:00:00,2008-05-29
dim_date,1245,20080530,fulldatealternatekey,2008-05-30 00:00:00,2008-05-30
dim_date,1246,20080531,fulldatealternatekey,2008-05-31 00:00:00,2008-05-31
dim_date,1247,20080601,fulldatealternatekey,2008-06-01 00:00:00,2008-06-01
dim_date,1248,20080602,fulldatealternatekey,2008-06-02 00:00:00,2008-06-02
dim_date,1249,20080603,fulldatealternatekey,2008-06-03 00:00:00,2008-06-03
dim_date,1250,20080604,fulldatealternatekey,2008-06-04 00:00:00,2008-06-04
dim_date,1251,20080605,fulldatealternatekey,2008-06-05 00:00:00,2008-06-05
dim_date,1252,20080606,fulldatealternatekey,2008-06-06 00:00:00,2008-06-06
dim_date,1253,20080607,fulldatealternatekey,2008-06-07 00:00:00,2008-06-07
dim_date,1254,20080608,fulldatealternatekey,2008-06-08 00:00:00,2008-06-08
dim_date,1255,20080609,fulldatealternatekey,2008-06-09 00:00:00,2008-06-09
dim_date,1256,20080610,fulldatealternatekey,2008-06-10 00:00:00,2008-06-10
dim_date,1257,20080611,fulldatealternatekey,2008-06-11 00:00:00,2008-06-11
dim_date,1258,20080612,fulldatealternatekey,2008-06-12 00:00:00,2008-06-12
dim_date,1259,20080613,fulldatealternatekey,2008-06-13 00:00:00,2008-06-13
dim_date,1260,20080614,fulldatealternatekey,2008-06-14 00:00:00,2008-06-14
dim_date,1261,20080615,fulldatealternatekey,2008-06-15 00:00:00,2008-06-15
dim_date,1262,20080616,fulldatealternatekey,2008-06-16 00:00:00,2008-06-16
dim_date,1263,20080617,fulldatealternatekey,2008-06-17 00:00:00,2008-06-17
dim_date,1264,20080618,fulldatealternatekey,2008-06-18 00:00:00,2008-06-18
dim_date,1265,20080619,fulldatealternatekey,2008-06-19 00:00:00,2008-06-19
dim_date,1266,20080620,fulldatealternatekey,2008-06-20 00:00:00,2008-06-20
dim_date,1267,20080621,fulldatealternatekey,2008-06-21 00:00:00,2008-06-21
dim_date,1268,20080622,fulldatealternatekey,2008-06-22 00:00:00,2008-06-22
dim_date,1269,20080623,fulldatealternatekey,2008-06-23 00:00:00,2008-06-23
dim_date,1270,20080624,fulldatealternatekey,2008-06-24 00:00:00,2008-06-24
dim_date,1271,20080625,fulldatealternatekey,2008-06-25 00:00:00,2008-06-25
dim_date,1272,20080626,fulldatealternatekey,2008-06-26 00:00:00,2008-06-26
dim_date,1273,20080627,fulldatealternatekey,2008-06-27 00:00:00,2008-06-27
dim_date,1274,20080628,fulldatealternatekey,2008-06-28 00:00:00,2008-06-28
dim_date,1275,20080629,fulldatealternatekey,2008-06-29 00:00:00,2008-06-29
dim_date,1276,20080630,fulldatealternatekey,2008-06-30 00:00:00,2008-06-30
dim_date,1277,20080701,fulldatealternatekey,2008-07-01 00:00:00,2008-07-01
dim_date,1278,20080702,fulldatealternatekey,2008-07-02 00:00:00,2008-07-02
dim_date,1279,20080703,fulldatealternatekey,2008-07-03 00:00:00,2008-07-03
dim_date,1280,20080704,fulldatealternatekey,2008-07-04 00:00:00,2008-07-04
dim_date,1281,20080705,fulldatealternatekey,2008-07-05 00:00:00,2008-07-05
dim_date,1282,20080706,fulldatealternatekey,2008-07-06 00:00:00,2008-07-06
dim_date,1283,20080707,fulldatealternatekey,2008-07-07 00:00:00,2008-07-07
dim_date,1284,20080708,fulldatealternatekey,2008-07-08 00:00:00,2008-07-08
dim_date,1285,20080709,fulldatealternatekey,2008-07-09 00:00:00,2008-07-09
dim_date,1286,20080710,fulldatealternatekey,2008-07-10 00:00:00,2008-07-10
dim_date,1287,20080711,fulldatealternatekey,2008-07-11 00:00:00,2008-07-11
dim_date,1288,20080712,fulldatealternatekey,2008-07-12 00:00:00,2008-07-12
dim_date,1289,20080713,fulldatealternatekey,2008-07-13 00:00:00,2008-07-13
dim_date,1290,20080714,fulldatealternatekey,2008-07-14 00:00:00,2008-07-14
dim_date,1291,20080715,fulldatealternatekey,2008-07-15 00:00:00,2008-07-15
dim_date,1292,20080716,fulldatealternatekey,2008-07-16 00:00:00,2008-07-16
dim_date,1293,20080717,fulldatealternatekey,2008-07-17 00:00:00,2008-07-17
dim_date,1294,20080718,fulldatealternatekey,2008-07-18 00:00:00,2008-07-18
dim_date,1295,20080719,fulldatealternatekey,2008-07-19 00:00:00,2008-07-19
dim_date,1296,20080720,fulldatealternatekey,2008-07-20 00:00:00,2008-07-20
dim_date,1297,20080721,fulldatealternatekey,2008-07-21 00:00:00,2008-07-21
dim_date,1298,20080722,fulldatealternatekey,2008-07-22 00:00:00,2008-07-22
dim_date,1299,20080723,fulldatealternatekey,2008-07-23 00:00:00,2008-07-23
dim_date,1300,20080724,fulldatealternatekey,2008-07-24 00:00:00,2008-07-24
dim_date,1301,20080725,fulldatealternatekey,2008-07-25 00:00:00,2008-07-25
dim_date,1302,20080726,fulldatealternatekey,2008-07-26 00:00:00,2008-07-26
dim_date,1303,20080727,fulldatealternatekey,2008-07-27 00:00:00,2008-07-27
dim_date,1304,20080728,fulldatealternatekey,2008-07-28 00:00:00,2008-07-28
dim_date,1305,20080729,fulldatealternatekey,2008-07-29 00:00:00,2008-07-29
dim_date,1306,20080730,fulldatealternatekey,2008-07-30 00:00:00,2008-07-30
dim_date,1307,20080731,fulldatealternatekey,2008-07-31 00:00:00,2008-07-31
dim_date,1308,20080801,fulldatealternatekey,2008-08-01 00:00:00,2008-08-01
dim_date,1309,20080802,fulldatealternatekey,2008-08-02 00:00:00,2008-08-02
dim_date,1310,20080803,fulldatealternatekey,2008-08-03 00:00:00,2008-08-03
dim_date,1311,20080804,fulldatealternatekey,2008-08-04 00:00:00,2008-08-04
dim_date,1312,20080805,fulldatealternatekey,2008-08-05 00:00:00,2008-08-05
dim_date,1313,20080806,fulldatealternatekey,2008-08-06 00:00:00,2008-08-06
dim_date,1314,20080807,fulldatealternatekey,2008-08-07 00:00:00,2008-08-07
dim_date,1315,20080808,fulldatealternatekey,2008-08-08 00:00:00,2008-08-08
dim_date,1316,20080809,fulldatealternatekey,2008-08-09 00:00:00,2008-08-09
dim_date,1317,20080810,fulldatealternatekey,2008-08-10 00:00:00,2008-08-10
dim_date,1318,20080811,fulldatealternatekey,2008-08-11 00:00:00,2008-08-11
dim_date,1319,20080812,fulldatealternatekey,2008-08-12 00:00:00,2008-08-12
dim_date,1320,20080813,fulldatealternatekey,2008-08-13 00:00:00,2008-08-13
dim_date,1321,20080814,fulldatealternatekey,2008-08-14 00:00:00,2008-08-14
dim_date,1322,20080815,fulldatealternatekey,2008-08-15 00:00:00,2008-08-15
dim_date,1323,20080816,fulldatealternatekey,2008-08-16 00:00:00,2008-08-16
dim_date,1324,20080817,fulldatealternatekey,2008-08-17 00:00:00,2008-08-17
dim_date,1325,20080818,fulldatealternatekey,2008-08-18 00:00:00,2008-08-18
dim_date,1326,20080819,fulldatealternatekey,2008-08-19 00:00:00,2008-08-19
dim_date,1327,20080820,fulldatealternatekey,2008-08-20 00:00:00,2008-08-20
dim_date,1328,20080821,fulldatealternatekey,2008-08-21 00:00:00,2008-08-21
dim_date,1329,20080822,fulldatealternatekey,2008-08-22 00:00:00,2008-08-22
dim_date,1330,20080823,fulldatealternatekey,2008-08-23 00:00:00,2008-08-23
dim_date,1331,20080824,fulldatealternatekey,2008-08-24 00:00:00,2008-08-24
dim_date,1332,20080825,fulldatealternatekey,2008-08-25 00:00:00,2008-08-25
dim_date,1333,20080826,fulldatealternatekey,2008-08-26 00:00:00,2008-08-26
dim_date,1334,20080827,fulldatealternatekey,2008-08-27 00:00:00,2008-08-27
dim_date,1335,20080828,fulldatealternatekey,2008-08-28 00:00:00,2008-08-28
dim_date,1336,20080829,fulldatealternatekey,2008-08-29 00:00:00,2008-08-29
dim_date,1337,20080830,fulldatealternatekey,2008-08-30 00:00:00,2008-08-30
dim_date,1338,20080831,fulldatealternatekey,2008-08-31 00:00:00,2008-08-31
dim_date,1339,20080901,fulldatealternatekey,2008-09-01 00:00:00,2008-09-01
dim_date,1340,20080902,fulldatealternatekey,2008-09-02 00:00:00,2008-09-02
dim_date,1341,20080903,fulldatealternatekey,2008-09-03 00:00:00,2008-09-03
dim_date,1342,20080904,fulldatealternatekey,2008-09-04 00:00:00,2008-09-04
dim_date,1343,20080905,fulldatealternatekey,2008-09-05 00:00:00,2008-09-05
dim_date,1344,20080906,fulldatealternatekey,2008-09-06 00:00:00,2008-09-06
dim_date,1345,20080907,fulldatealternatekey,2008-09-07 00:00:00,2008-09-07
dim_date,1346,20080908,fulldatealternatekey,2008-09-08 00:00:00,2008-09-08
dim_date,1347,20080909,fulldatealternatekey,2008-09-09 00:00:00,2008-09-09
dim_date,1348,20080910,fulldatealternatekey,2008-09-10 00:00:00,2008-09-10
dim_date,1349,20080911,fulldatealternatekey,2008-09-11 00:00:00,2008-09-11
dim_date,1350,20080912,fulldatealternatekey,2008-09-12 00:00:00,2008-09-12
dim_date,1351,20080913,fulldatealternatekey,2008-09-13 00:00:00,2008-09-13
dim_date,1352,20080914,fulldatealternatekey,2008-09-14 00:00:00,2008-09-14
dim_date,1353,20080915,fulldatealternatekey,2008-09-15 00:00:00,2008-09-15
dim_date,1354,20080916,fulldatealternatekey,2008-09-16 00:00:00,2008-09-16
dim_date,1355,20080917,fulldatealternatekey,2008-09-17 00:00:00,2008-09-17
dim_date,1356,20080918,fulldatealternatekey,2008-09-18 00:00:00,2008-09-18
dim_date,1357,20080919,fulldatealternatekey,2008-09-19 00:00:00,2008-09-19
dim_date,1358,20080920,fulldatealternatekey,2008-09-20 00:00:00,2008-09-20
dim_date,1359,20080921,fulldatealternatekey,2008-09-21 00:00:00,2008-09-21
dim_date,1360,20080922,fulldatealternatekey,2008-09-22 00:00:00,2008-09-22
dim_date,1361,20080923,fulldatealternatekey,2008-09-23 00:00:00,2008-09-23
dim_date,1362,20080924,fulldatealternatekey,2008-09-24 00:00:00,2008-09-24
dim_date,1363,20080925,fulldatealternatekey,2008-09-25 00:00:00,2008-09-25
dim_date,1364,20080926,fulldatealternatekey,2008-09-26 00:00:00,2008-09-26
dim_date,1365,20080927,fulldatealternatekey,2008-09-27 00:00:00,2008-09-27
dim_date,1366,20080928,fulldatealternatekey,2008-09-28 00:00:00,2008-09-28
dim_date,1367,20080929,fulldatealternatekey,2008-09-29 00:00:00,2008-09-29
dim_date,1368,20080930,fulldatealternatekey,2008-09-30 00:00:00,2008-09-30
dim_date,1369,20081001,fulldatealternatekey,2008-10-01 00:00:00,2008-10-01
dim_date,1370,20081002,fulldatealternatekey,2008-10-02 00:00:00,2008-10-02
dim_date,1371,20081003,fulldatealternatekey,2008-10-03 00:00:00,2008-10-03
dim_date,1372,20081004,fulldatealternatekey,2008-10-04 00:00:00,2008-10-04
dim_date,1373,20081005,fulldatealternatekey,2008-10-05 00:00:00,2008-10-05
dim_date,1374,20081006,fulldatealternatekey,2008-10-06 00:00:00,2008-10-06
dim_date,1375,20081007,fulldatealternatekey,2008-10-07 00:00:00,2008-10-07
dim_date,1376,20081008,fulldatealternatekey,2008-10-08 00:00:00,2008-10-08
dim_date,1377,20081009,fulldatealternatekey,2008-10-09 00:00:00,2008-10-09
dim_date,1378,20081010,fulldatealternatekey,2008-10-10 00:00:00,2008-10-10
dim_date,1379,20081011,fulldatealternatekey,2008-10-11 00:00:00,2008-10-11
dim_date,1380,20081012,fulldatealternatekey,2008-10-12 00:00:00,2008-10-12
dim_date,1381,20081013,fulldatealternatekey,2008-10-13 00:00:00,2008-10-13
dim_date,1382,20081014,fulldatealternatekey,2008-10-14 00:00:00,2008-10-14
dim_date,1383,20081015,fulldatealternatekey,2008-10-15 00:00:00,2008-10-15
dim_date,1384,20081016,fulldatealternatekey,2008-10-16 00:00:00,2008-10-16
dim_date,1385,20081017,fulldatealternatekey,2008-10-17 00:00:00,2008-10-17
dim_date,1386,20081018,fulldatealternatekey,2008-10-18 00:00:00,2008-10-18
dim_date,1387,20081019,fulldatealternatekey,2008-10-19 00:00:00,2008-10-19
dim_date,1388,20081020,fulldatealternatekey,2008-10-20 00:00:00,2008-10-20
dim_date,1389,20081021,fulldatealternatekey,2008-10-21 00:00:00,2008-10-21
dim_date,1390,20081022,fulldatealternatekey,2008-10-22 00:00:00,2008-10-22
dim_date,1391,20081023,fulldatealternatekey,2008-10-23 00:00:00,2008-10-23
dim_date,1392,20081024,fulldatealternatekey,2008-10-24 00:00:00,2008-10-24
dim_date,1393,20081025,fulldatealternatekey,2008-10-25 00:00:00,2008-10-25
dim_date,1394,20081026,fulldatealternatekey,2008-10-26 00:00:00,2008-10-26
dim_date,1395,20081027,fulldatealternatekey,2008-10-27 00:00:00,2008-10-27
dim_date,1396,20081028,fulldatealternatekey,2008-10-28 00:00:00,2008-10-28
dim_date,1397,20081029,fulldatealternatekey,2008-10-29 00:00:00,2008-10-29
dim_date,1398,20081030,fulldatealternatekey,2008-10-30 00:00:00,2008-10-30
dim_date,1399,20081031,fulldatealternatekey,2008-10-31 00:00:00,2008-10-31
dim_date,1400,20081101,fulldatealternatekey,2008-11-01 00:00:00,2008-11-01
dim_date,1401,20081102,fulldatealternatekey,2008-11-02 00:00:00,2008-11-02
dim_date,1402,20081103,fulldatealternatekey,2008-11-03 00:00:00,2008-11-03
dim_date,1403,20081104,fulldatealternatekey,2008-11-04 00:00:00,2008-11-04
dim_date,1404,20081105,fulldatealternatekey,2008-11-05 00:00:00,2008-11-05
dim_date,1405,20081106,fulldatealternatekey,2008-11-06 00:00:00,2008-11-06
dim_date,1406,20081107,fulldatealternatekey,2008-11-07 00:00:00,2008-11-07
dim_date,1407,20081108,fulldatealternatekey,2008-11-08 00:00:00,2008-11-08
dim_date,1408,20081109,fulldatealternatekey,2008-11-09 00:00:00,2008-11-09
dim_date,1409,20081110,fulldatealternatekey,2008-11-10 00:00:00,2008-11-10
dim_date,1410,20081111,fulldatealternatekey,2008-11-11 00:00:00,2008-11-11
dim_date,1411,20081112,fulldatealternatekey,2008-11-12 00:00:00,2008-11-12
dim_date,1412,20081113,fulldatealternatekey,2008-11-13 00:00:00,2008-11-13
dim_date,1413,20081114,fulldatealternatekey,2008-11-14 00:00:00,2008-11-14
dim_date,1414,20081115,fulldatealternatekey,2008-11-15 00:00:00,2008-11-15
dim_date,1415,20081116,fulldatealternatekey,2008-11-16 00:00:00,2008-11-16
dim_date,1416,20081117,fulldatealternatekey,2008-11-17 00:00:00,2008-11-17
dim_date,1417,20081118,fulldatealternatekey,2008-11-18 00:00:00,2008-11-18
dim_date,1418,20081119,fulldatealternatekey,2008-11-19 00:00:00,2008-11-19
dim_date,1419,20081120,fulldatealternatekey,2008-11-20 00:00:00,2008-11-20
dim_date,1420,20081121,fulldatealternatekey,2008-11-21 00:00:00,2008-11-21
dim_date,1421,20081122,fulldatealternatekey,2008-11-22 00:00:00,2008-11-22
dim_date,1422,20081123,fulldatealternatekey,2008-11-23 00:00:00,2008-11-23
dim_date,1423,20081124,fulldatealternatekey,2008-11-24 00:00:00,2008-11-24
dim_date,1424,20081125,fulldatealternatekey,2008-11-25 00:00:00,2008-11-25
dim_date,1425,20081126,fulldatealternatekey,2008-11-26 00:00:00,2008-11-26
dim_date,1426,20081127,fulldatealternatekey,2008-11-27 00:00:00,2008-11-27
dim_date,1427,20081128,fulldatealternatekey,2008-11-28 00:00:00,2008-11-28
dim_date,1428,20081129,fulldatealternatekey,2008-11-29 00:00:00,2008-11-29
dim_date,1429,20081130,fulldatealternatekey,2008-11-30 00:00:00,2008-11-30
dim_date,1430,20081201,fulldatealternatekey,2008-12-01 00:00:00,2008-12-01
dim_date,1431,20081202,fulldatealternatekey,2008-12-02 00:00:00,2008-12-02
dim_date,1432,20081203,fulldatealternatekey,2008-12-03 00:00:00,2008-12-03
dim_date,1433,20081204,fulldatealternatekey,2008-12-04 00:00:00,2008-12-04
dim_date,1434,20081205,fulldatealternatekey,2008-12-05 00:00:00,2008-12-05
dim_date,1435,20081206,fulldatealternatekey,2008-12-06 00:00:00,2008-12-06
dim_date,1436,20081207,fulldatealternatekey,2008-12-07 00:00:00,2008-12-07
dim_date,1437,20081208,fulldatealternatekey,2008-12-08 00:00:00,2008-12-08
dim_date,1438,20081209,fulldatealternatekey,2008-12-09 00:00:00,2008-12-09
dim_date,1439,20081210,fulldatealternatekey,2008-12-10 00:00:00,2008-12-10
dim_date,1440,20081211,fulldatealternatekey,2008-12-11 00:00:00,2008-12-11
dim_date,1441,20081212,fulldatealternatekey,2008-12-12 00:00:00,2008-12-12
dim_date,1442,20081213,fulldatealternatekey,2008-12-13 00:00:00,2008-12-13
dim_date,1443,20081214,fulldatealternatekey,2008-12-14 00:00:00,2008-12-14
dim_date,1444,20081215,fulldatealternatekey,2008-12-15 00:00:00,2008-12-15
dim_date,1445,20081216,fulldatealternatekey,2008-12-16 00:00:00,2008-12-16
dim_date,1446,20081217,fulldatealternatekey,2008-12-17 00:00:00,2008-12-17
dim_date,1447,20081218,fulldatealternatekey,2008-12-18 00:00:00,2008-12-18
dim_date,1448,20081219,fulldatealternatekey,2008-12-19 00:00:00,2008-12-19
dim_date,1449,20081220,fulldatealternatekey,2008-12-20 00:00:00,2008-12-20
dim_date,1450,20081221,fulldatealternatekey,2008-12-21 00:00:00,2008-12-21
dim_date,1451,20081222,fulldatealternatekey,2008-12-22 00:00:00,2008-12-22
dim_date,1452,20081223,fulldatealternatekey,2008-12-23 00:00:00,2008-12-23
dim_date,1453,20081224,fulldatealternatekey,2008-12-24 00:00:00,2008-12-24
dim_date,1454,20081225,fulldatealternatekey,2008-12-25 00:00:00,2008-12-25
dim_date,1455,20081226,fulldatealternatekey,2008-12-26 00:00:00,2008-12-26
dim_date,1456,20081227,fulldatealternatekey,2008-12-27 00:00:00,2008-12-27
dim_date,1457,20081228,fulldatealternatekey,2008-12-28 00:00:00,2008-12-28
dim_date,1458,20081229,fulldatealternatekey,2008-12-29 00:00:00,2008-12-29
dim_date,1459,20081230,fulldatealternatekey,2008-12-30 00:00:00,2008-12-30
dim_date,1460,20081231,fulldatealternatekey,2008-12-31 00:00:00,2008-12-31
dim_date,1461,20090101,fulldatealternatekey,2009-01-01 00:00:00,2009-01-01
dim_date,1462,20090102,fulldatealternatekey,2009-01-02 00:00:00,2009-01-02
dim_date,1463,20090103,fulldatealternatekey,2009-01-03 00:00:00,2009-01-03
dim_date,1464,20090104,fulldatealternatekey,2009-01-04 00:00:00,2009-01-04
dim_date,1465,20090105,fulldatealternatekey,2009-01-05 00:00:00,2009-01-05
dim_date,1466,20090106,fulldatealternatekey,2009-01-06 00:00:00,2009-01-06
dim_date,1467,20090107,fulldatealternatekey,2009-01-07 00:00:00,2009-01-07
dim_date,1468,20090108,fulldatealternatekey,2009-01-08 00:00:00,2009-01-08
dim_date,1469,20090109,fulldatealternatekey,2009-01-09 00:00:00,2009-01-09
dim_date,1470,20090110,fulldatealternatekey,2009-01-10 00:00:00,2009-01-10
dim_date,1471,20090111,fulldatealternatekey,2009-01-11 00:00:00,2009-01-11
dim_date,1472,20090112,fulldatealternatekey,2009-01-12 00:00:00,2009-01-12
dim_date,1473,20090113,fulldatealternatekey,2009-01-13 00:00:00,2009-01-13
dim_date,1474,20090114,fulldatealternatekey,2009-01-14 00:00:00,2009-01-14
dim_date,1475,20090115,fulldatealternatekey,2009-01-15 00:00:00,2009-01-15
dim_date,1476,20090116,fulldatealternatekey,2009-01-16 00:00:00,2009-01-16
dim_date,1477,20090117,fulldatealternatekey,2009-01-17 00:00:00,2009-01-17
dim_date,1478,20090118,fulldatealternatekey,2009-01-18 00:00:00,2009-01-18
dim_date,1479,20090119,fulldatealternatekey,2009-01-19 00:00:00,2009-01-19
dim_date,1480,20090120,fulldatealternatekey,2009-01-20 00:00:00,2009-01-20
dim_date,1481,20090121,fulldatealternatekey,2009-01-21 00:00:00,2009-01-21
dim_date,1482,20090122,fulldatealternatekey,2009-01-22 00:00:00,2009-01-22
dim_date,1483,20090123,fulldatealternatekey,2009-01-23 00:00:00,2009-01-23
dim_date,1484,20090124,fulldatealternatekey,2009-01-24 00:00:00,2009-01-24
dim_date,1485,20090125,fulldatealternatekey,2009-01-25 00:00:00,2009-01-25
